Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0],top_i/waveform_iq_waveform_i[17:0],top_i/lut_decoder_1_x8[17:0],top_i/ddc_branch_0_x7673,top_i/xlslice_1_Dout[35:0],top_i/xlslice_2_Dout[35:0],top_i/unwrap_diff_0_x55,top_i/unwrap_diff_0_x56[31:0],top_i/signal_input_adc_out_2[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED
7650,7650,0,-8,0,131071,0,-389892,-271291,0,83,-22
7651,7651,0,7,50170,121089,0,-389176,-270217,0,84,-85
7652,7652,0,1,92698,92663,0,-389344,-270721,0,85,118
7653,7653,0,18,121108,-50124,0,-390346,-272224,0,86,-44
7654,7654,0,-6,131071,-1,0,-391512,-274556,0,87,143
7655,7655,0,11,121089,-50171,0,-391969,-276384,0,88,-88
7656,7656,0,5,92663,-92699,0,-392647,-276836,0,89,179
7657,7657,0,-6,-50124,-121109,0,-392643,-276824,0,90,-148
7658,7658,0,-9,-1,-131072,0,-392484,-276506,0,91,39
7659,7659,0,-4,-50171,-121090,0,-391830,-275852,0,92,-34
7660,7660,0,-5,-92699,-92664,0,-391434,-275654,0,93,-56
7661,7661,0,23,-121109,50123,0,-391020,-275240,0,94,-50
7662,7662,0,0,-131072,0,0,-390872,-275018,0,95,-4
7663,7663,0,14,-121090,50170,1,-390785,-274960,0,96,-184
7664,7664,0,-5,-92664,92698,0,-390727,-274931,0,97,91
7665,7665,0,19,50123,121108,0,-390505,-274709,0,98,-132
7666,7666,0,7,0,131071,0,-390229,-274295,0,-316038801,73
7667,7667,0,-6,50170,121089,0,-389635,-273503,0,105618627,-3
7668,7668,0,3,92698,92663,0,-388981,-272849,0,-143300287,-90
7669,7669,0,5,121108,-50124,0,-388663,-272531,0,-11778369,38
7670,7670,0,3,131071,-1,0,-388659,-272519,0,54984210,-129
7671,7671,0,10,121089,-50171,0,-389337,-272971,0,21473367,175
7672,7672,0,5,92663,-92699,0,-390708,-274342,0,4701610,-58
7673,7673,0,14,-50124,-121109,0,-392457,-274925,0,13089535,28
7674,7674,0,4,-1,-131072,0,-393960,-276428,0,17283753,-49
7675,7675,0,-4,-50171,-121090,0,-394128,-276932,0,15186612,-35
7676,7676,0,10,-92699,-92664,0,-393054,-276216,0,14138038,-72
7677,7677,0,7,-121109,50123,0,-390339,-275311,0,13613751,-71
7678,7678,0,4,-131072,0,0,-386661,-271633,0,13351608,-23
7679,7679,0,-5,-121090,50170,0,-383367,-269437,0,13220537,-30
7680,7680,0,-3,-92664,92698,0,-382511,-268581,0,13155002,76
7681,7681,0,8,50123,121108,0,-383825,-269895,0,13122235,103
7682,7682,0,-1,0,131071,0,-387427,-275298,0,13138618,53
7683,7683,0,7,50170,121089,0,-389933,-277804,0,13130427,47
7684,7684,0,-5,92698,92663,0,-396881,-284752,0,13134522,-128
7685,7685,0,0,121108,-50124,0,-398933,-286804,0,13136569,2
7686,7686,0,4,131071,-1,0,-395483,-283354,0,13137592,-135
7687,7687,0,-2,121089,-50171,0,-384839,-272710,0,13138103,-20
7688,7688,0,15,92663,-92699,0,-374455,-262326,0,13138358,-5
7689,7689,0,13,-50124,-121109,0,-369381,-262326,0,13138485,-35
7690,7690,0,7,-1,-131072,0,-364345,-257290,0,13138548,22
7691,7691,0,14,-50171,-121090,0,-371932,-264877,0,13138579,-92
7692,7692,0,25,-92699,-92664,0,-400036,-274245,0,13138594,23
7693,7693,0,7,-121109,50123,0,-433372,-324249,0,13138601,87
7694,7694,0,10,-131072,0,0,-501766,-347047,0,13138605,13
7695,7695,0,12,-121090,50170,0,-554358,-399639,0,13138607,-90
7696,7696,0,7,-92664,92698,0,-659542,-452231,1,13138608,-81
7697,7697,0,21,50123,121108,0,-750734,-497827,0,2,48
7698,7698,0,8,0,131071,0,-784070,-547831,0,3,-100
7699,7699,0,8,50170,121089,0,-812174,-575935,0,4,-2
7700,7700,0,11,92698,92663,0,-814703,-580993,0,5,-81
7701,7701,0,17,121108,-50124,0,-809667,-575957,0,6,-22
7702,7702,0,0,131071,-1,0,-799519,-565809,0,7,-30
7703,7703,0,3,121089,-50171,0,-789135,-555425,0,8,-36
7704,7704,0,13,92663,-92699,0,-778491,-544781,0,9,3
7705,7705,0,23,-50124,-121109,0,-775041,-541331,0,10,-95
7706,7706,0,13,-1,-131072,0,-777093,-542357,0,11,-49
7707,7707,0,2,-50171,-121090,0,-779409,-542357,0,12,78
7708,7708,0,4,-92699,-92664,0,-784421,-549875,0,13,33
7709,7709,0,-3,-121109,50123,0,-788023,-553477,0,14,42
7710,7710,0,1,-131072,0,0,-789994,-554791,0,15,-50
7711,7711,0,4,-121090,50170,0,-789138,-553935,0,16,-35
7712,7712,0,5,-92664,92698,0,-785844,-551739,0,17,19
7713,7713,0,1,50123,121108,0,-783392,-548061,0,18,-58
7714,7714,0,-5,0,131071,0,-780677,-546251,0,19,-55
7715,7715,0,15,50170,121089,0,-779961,-545177,0,20,-208
7716,7716,0,15,92698,92663,0,-780129,-545681,0,21,83
7717,7717,0,4,121108,-50124,0,-781131,-547184,0,22,36
7718,7718,0,-4,131071,-1,0,-782297,-549516,0,23,50
7719,7719,0,1,121089,-50171,0,-782754,-551344,0,24,-41
7720,7720,0,3,92663,-92699,0,-783432,-551796,0,25,-92
7721,7721,0,11,-50124,-121109,0,-783428,-551784,0,26,-3
7722,7722,0,0,-1,-131072,0,-783269,-551466,0,27,-130
7723,7723,0,-3,-50171,-121090,0,-782615,-550812,0,28,31
7724,7724,0,2,-92699,-92664,0,-782219,-550614,0,29,-87
7725,7725,0,1,-121109,50123,0,-781805,-550200,0,30,14
7726,7726,0,9,-131072,0,0,-781657,-549978,0,31,-67
7727,7727,0,1,-121090,50170,0,-781570,-549920,0,32,-94
7728,7728,0,-6,-92664,92698,0,87,87,0,33,-2
7729,7729,0,5,50123,121108,0,235,309,0,34,-24
7730,7730,0,4,0,131071,0,649,861,0,35,-6
7731,7731,0,-9,50170,121089,0,1243,1455,0,36,-59
7732,7732,0,1,92698,92663,0,1679,1891,0,37,-86
7733,7733,0,1,121108,-50124,0,1838,2368,0,38,-23
7734,7734,0,10,131071,-1,0,1850,2376,0,39,-94
7735,7735,0,11,121089,-50171,0,1172,1698,0,40,44
7736,7736,0,1,92663,-92699,0,-199,1241,0,41,-110
7737,7737,0,6,-50124,-121109,0,-1948,-508,0,42,-43
7738,7738,0,22,-1,-131072,0,-2449,-2011,0,43,-94
7739,7739,0,3,-50171,-121090,0,-2953,-2347,0,44,5
7740,7740,0,4,-92699,-92664,0,-1879,-1989,0,45,23
7741,7741,0,4,-121109,50123,0,836,726,0,46,-97
7742,7742,0,10,-131072,0,0,4514,3178,0,47,41
7743,7743,0,11,-121090,50170,0,6710,5374,0,48,-78
7744,7744,0,-9,-92664,92698,0,7566,6230,0,49,29
7745,7745,0,4,50123,121108,0,6252,4259,0,50,-31
7746,7746,0,-4,0,131071,0,4451,2458,0,51,-101
7747,7747,0,-5,50170,121089,0,-3067,-5060,0,52,-13
7748,7748,0,-12,92698,92663,0,-7699,-9692,0,53,-57
7749,7749,0,7,121108,-50124,0,-10777,-12770,0,54,44
7750,7750,0,-1,131071,-1,0,-7327,-9320,0,55,-33
7751,7751,0,10,121089,-50171,0,-231,-2224,0,56,-87
7752,7752,0,5,92663,-92699,0,4961,-2224,0,57,-30
7753,7753,0,17,-50124,-121109,0,15109,7924,0,58,-88
7754,7754,0,4,-1,-131072,0,22663,15478,0,59,23
7755,7755,0,-3,-50171,-121090,0,15076,12949,0,60,-113
7756,7756,0,0,-92699,-92664,0,-3660,-15155,0,61,16
7757,7757,0,13,-121109,50123,0,-53664,-31823,0,62,-68
7758,7758,0,5,-131072,0,0,-99260,-77419,0,63,-15
7759,7759,0,13,-121090,50170,0,-204444,-130011,0,64,-40
7760,7760,0,12,-92664,92698,0,-309628,-182603,0,65,-99
7761,7761,0,3,50123,121108,0,-355224,-250997,0,66,33
7762,7762,0,-5,0,131071,0,-405228,-301001,0,67,-79
7763,7763,0,5,50170,121089,0,-414596,-319737,0,68,6
7764,7764,0,-1,92698,92663,0,-419654,-324795,0,69,-45
7765,7765,0,4,121108,-50124,0,-414618,-319759,0,70,-51
7766,7766,0,14,131071,-1,0,-404470,-309611,0,71,-25
7767,7767,0,6,121089,-50171,0,-388894,-294035,0,72,-68
7768,7768,0,5,92663,-92699,0,-378250,-283391,0,73,10
7769,7769,0,9,-50124,-121109,0,-375950,-282241,0,74,-104
7770,7770,0,19,-1,-131072,0,-376976,-282241,0,75,-58
7771,7771,0,0,-50171,-121090,0,-381608,-289189,0,76,-79
7772,7772,0,6,-92699,-92664,0,-386620,-294201,0,77,-25
7773,7773,0,-7,-121109,50123,0,-392023,-297803,0,78,-8
7774,7774,0,-2,-131072,0,0,-393337,-299117,0,79,-72
7775,7775,0,15,-121090,50170,0,-392053,-298261,0,80,109
7776,7776,0,-3,-92664,92698,0,-389857,-294967,0,81,25
7777,7777,0,8,50123,121108,0,-386179,-292515,0,82,13
7778,7778,0,14,0,131071,0,-384369,-289800,0,83,-64
7779,7779,0,10,50170,121089,0,-384011,-288726,0,84,-129
7780,7780,0,8,92698,92663,0,-384347,-289230,0,85,84
7781,7781,0,8,121108,-50124,0,-385349,-291234,0,86,-9
7782,7782,0,14,131071,-1,0,-385932,-293566,0,87,-17
7783,7783,0,10,121089,-50171,0,-387303,-294480,0,88,-100
7784,7784,0,2,92663,-92699,0,-387529,-295158,0,89,-80
7785,7785,0,11,-50124,-121109,0,-387525,-295150,0,90,36
7786,7786,0,-3,-1,-131072,0,-387048,-294673,0,91,-62
7787,7787,0,6,-50171,-121090,0,-386612,-294455,0,92,-4
7788,7788,0,14,-92699,-92664,0,-386018,-293861,0,93,-73
7789,7789,0,5,-121109,50123,0,-385742,-293447,0,94,-59
7790,7790,0,1,-131072,0,0,-385520,-293299,0,95,49
7791,7791,0,-4,-121090,50170,1,-385433,-293270,0,96,-92
7792,7792,0,18,-92664,92698,0,-385346,-293183,0,97,28
7793,7793,0,3,50123,121108,0,-385198,-292961,0,98,-118
7794,7794,0,16,0,131071,0,-384784,-292409,0,-329177409,-50
7795,7795,0,4,50170,121089,0,-384190,-291815,0,92480019,-28
7796,7796,0,5,92698,92663,0,-383754,-291379,0,-156438895,4
7797,7797,0,-1,121108,-50124,0,-383595,-290902,0,-24916977,-43
7798,7798,0,10,131071,-1,0,-383583,-290894,0,41845602,-96
7799,7799,0,5,121089,-50171,0,-384261,-291572,0,8334759,53
7800,7800,0,-6,92663,-92699,0,-385632,-292029,0,25106516,-94
7801,7801,0,4,-50124,-121109,0,-387381,-293778,0,16718591,55
7802,7802,0,-3,-1,-131072,0,-387882,-295281,0,20912809,-86
7803,7803,0,19,-50171,-121090,0,-388386,-295617,0,18815668,-4
7804,7804,0,2,-92699,-92664,0,-387312,-295259,0,19864242,-26
7805,7805,0,3,-121109,50123,0,-384597,-292544,0,20388529,-137
7806,7806,0,17,-131072,0,0,-380919,-290092,0,20126386,-116
7807,7807,0,19,-121090,50170,0,-378723,-287896,0,19995315,-33
7808,7808,0,4,-92664,92698,0,-377867,-287040,0,20060850,187
7809,7809,0,3,50123,121108,0,-379181,-289011,0,20028083,72
7810,7810,0,8,0,131071,0,-380982,-290812,0,20011700,-253
7811,7811,0,17,50170,121089,0,-388500,-298330,0,20019891,20
7812,7812,0,9,92698,92663,0,-393132,-302962,0,20023986,-64
7813,7813,0,17,121108,-50124,0,-396210,-306040,0,20026033,163
7814,7814,0,6,131071,-1,0,-392760,-302590,0,20027056,-15
7815,7815,0,2,121089,-50171,0,-385664,-295494,0,20027567,-152
7816,7816,0,17,92663,-92699,0,-380472,-295494,0,20027822,0
7817,7817,0,11,-50124,-121109,0,-370324,-285346,0,20027949,-169
7818,7818,0,21,-1,-131072,0,-362770,-277792,0,20028012,136
7819,7819,0,12,-50171,-121090,0,-370357,-280321,0,20028043,-25
7820,7820,0,17,-92699,-92664,0,-389093,-308425,0,20028058,-17
7821,7821,0,15,-121109,50123,0,-439097,-325093,0,20028065,-39
7822,7822,0,10,-131072,0,0,-484693,-370689,0,20028069,-93
7823,7823,0,11,-121090,50170,0,-589877,-423281,0,20028071,57
7824,7824,0,-3,-92664,92698,0,-695061,-475873,1,20028072,-89
7825,7825,0,1,50123,121108,0,-740657,-544267,0,2,31
7826,7826,0,2,0,131071,0,-790661,-594271,0,3,-46
7827,7827,0,15,50170,121089,0,-800029,-613007,0,4,-19
7828,7828,0,2,92698,92663,0,-805087,-618065,0,5,-3
7829,7829,0,-4,121108,-50124,0,-800051,-613029,0,6,-107
7830,7830,0,13,131071,-1,0,-789903,-602881,0,7,37
7831,7831,0,8,121089,-50171,0,-774327,-587305,0,8,-92
7832,7832,0,2,92663,-92699,0,-763683,-576661,0,9,117
7833,7833,0,19,-50124,-121109,0,-761383,-575511,0,10,40
7834,7834,0,14,-1,-131072,0,-762409,-575511,0,11,-82
7835,7835,0,13,-50171,-121090,0,-767041,-582459,0,12,94
7836,7836,0,11,-92699,-92664,0,-772053,-587471,0,13,-61
7837,7837,0,0,-121109,50123,0,-777456,-591073,0,14,64
7838,7838,0,14,-131072,0,0,-778770,-592387,0,15,-118
7839,7839,0,-12,-121090,50170,0,-777486,-591531,0,16,12
7840,7840,0,13,-92664,92698,0,-775290,-588237,0,17,-49
7841,7841,0,4,50123,121108,0,-771612,-585785,0,18,-35
7842,7842,0,2,0,131071,0,-769802,-583070,0,19,6
7843,7843,0,11,50170,121089,0,-769444,-581996,0,20,-124
7844,7844,0,17,92698,92663,0,-769780,-582500,0,21,33
7845,7845,0,1,121108,-50124,0,-770782,-584504,0,22,-7
7846,7846,0,4,131071,-1,0,-771365,-586836,0,23,-30
7847,7847,0,7,121089,-50171,0,-772736,-587750,0,24,-31
7848,7848,0,8,92663,-92699,0,-772962,-588428,0,25,-150
7849,7849,0,-5,-50124,-121109,0,-772958,-588420,0,26,19
7850,7850,0,4,-1,-131072,0,-772481,-587943,0,27,-84
7851,7851,0,10,-50171,-121090,0,-772045,-587725,0,28,-58
7852,7852,0,-2,-92699,-92664,0,-771451,-587131,0,29,-92
7853,7853,0,6,-121109,50123,0,-771175,-586717,0,30,-36
7854,7854,0,11,-131072,0,0,-770953,-586569,0,31,30
7855,7855,0,-6,-121090,50170,0,-770866,-586540,0,32,-84
7856,7856,0,17,-92664,92698,0,58,87,0,33,38
7857,7857,0,16,50123,121108,0,280,383,0,34,-34
7858,7858,0,13,0,131071,0,694,797,0,35,-9
7859,7859,0,6,50170,121089,0,1090,1193,0,36,13
7860,7860,0,1,92698,92663,0,1308,1847,0,37,-69
7861,7861,0,5,121108,-50124,0,1785,2165,0,38,17
7862,7862,0,8,131071,-1,0,1797,2177,0,39,-47
7863,7863,0,15,121089,-50171,0,1119,1951,0,40,39
7864,7864,0,5,92663,-92699,0,-252,580,0,41,-36
7865,7865,0,3,-50124,-121109,0,-835,-1169,0,42,-61
7866,7866,0,18,-1,-131072,0,-2338,-2171,0,43,-63
7867,7867,0,-7,-50171,-121090,0,-2842,-2339,0,44,-137
7868,7868,0,7,-92699,-92664,0,-1768,-1265,0,45,41
7869,7869,0,1,-121109,50123,0,947,545,0,46,-38
7870,7870,0,11,-131072,0,0,3399,2997,0,47,-10
7871,7871,0,8,-121090,50170,0,5595,5193,0,48,-61
7872,7872,0,-4,-92664,92698,0,6451,6477,0,49,-77
7873,7873,0,14,50123,121108,0,5794,5820,0,50,30
7874,7874,0,-10,0,131071,0,391,417,0,51,-91
7875,7875,0,4,50170,121089,0,-4621,-4595,0,52,-22
7876,7876,0,4,92698,92663,0,-11569,-11543,0,53,-83
7877,7877,0,-7,121108,-50124,0,-14647,-14621,0,54,-62
7878,7878,0,-17,131071,-1,0,-12347,-12321,0,55,236
7879,7879,0,16,121089,-50171,0,-8799,-12321,0,56,-185
7880,7880,0,5,92663,-92699,0,1585,-1937,0,57,205
7881,7881,0,-5,-50124,-121109,0,16807,13285,0,58,-77
7882,7882,0,8,-1,-131072,0,24361,15803,0,59,38
7883,7883,0,14,-50171,-121090,0,19303,8216,0,60,-9
7884,7884,0,3,-92699,-92664,0,-8801,-1152,0,61,-143
7885,7885,0,12,-121109,50123,0,-42137,-34488,0,62,20
7886,7886,0,8,-131072,0,0,-133329,-80084,0,63,-26
7887,7887,0,12,-121090,50170,0,-238513,-132676,0,64,73
7888,7888,0,6,-92664,92698,0,-291105,-211564,0,65,-37
7889,7889,0,2,50123,121108,0,-359499,-279958,0,66,-2
7890,7890,0,5,0,131071,0,-376167,-313294,0,67,-31
7891,7891,0,7,50170,121089,0,-394903,-332030,0,68,-86
7892,7892,0,5,92698,92663,0,-399961,-337088,0,69,19
7893,7893,0,5,121108,-50124,0,-394925,-332052,0,70,-142
7894,7894,0,11,131071,-1,0,-379703,-316830,0,71,29
7895,7895,0,9,121089,-50171,0,-364127,-301254,0,72,55
7896,7896,0,11,92663,-92699,0,-357031,-297706,0,73,-51
7897,7897,0,4,-50124,-121109,0,-355881,-297706,0,74,30
7898,7898,0,-1,-1,-131072,0,-357933,-300784,0,75,-149
7899,7899,0,4,-50171,-121090,0,-362565,-305416,0,76,7
7900,7900,0,7,-92699,-92664,0,-370083,-310428,0,77,-6
7901,7901,0,-5,-121109,50123,0,-373685,-314030,0,78,-31
7902,7902,0,4,-131072,0,0,-375656,-315344,0,79,-7
7903,7903,0,-12,-121090,50170,0,-374800,-314060,0,80,-99
7904,7904,0,10,-92664,92698,0,-371506,-311864,0,81,7
7905,7905,0,6,50123,121108,0,-369054,-308186,0,82,-123
7906,7906,0,17,0,131071,0,-368149,-305471,0,83,-26
7907,7907,0,8,50170,121089,0,-367433,-304397,0,84,-161
7908,7908,0,3,92698,92663,0,-367769,-305069,0,85,-130
7909,7909,0,-9,121108,-50124,0,-368270,-307073,0,86,19
7910,7910,0,15,131071,-1,0,-370019,-308239,0,87,-10
7911,7911,0,2,121089,-50171,0,-370476,-309610,0,88,47
7912,7912,0,11,92663,-92699,0,-370702,-310062,0,89,-71
7913,7913,0,14,-50124,-121109,0,-370690,-310050,0,90,-28
7914,7914,0,5,-1,-131072,0,-370372,-309891,0,91,25
7915,7915,0,0,-50171,-121090,0,-369718,-309237,0,92,-30
7916,7916,0,18,-92699,-92664,0,-369322,-308643,0,93,23
7917,7917,0,1,-121109,50123,0,-368908,-308367,0,94,-145
7918,7918,0,6,-131072,0,0,-368686,-308293,0,95,-7
7919,7919,0,15,-121090,50170,1,-368628,-308206,0,96,-12
7920,7920,0,-10,-92664,92698,0,-368570,-308119,0,97,-83
7921,7921,0,20,50123,121108,0,-368348,-307823,0,98,41
7922,7922,0,-5,0,131071,0,-367934,-307409,0,-349205481,-108
7923,7923,0,11,50170,121089,0,-367538,-307013,0,72451947,63
7924,7924,0,-2,92698,92663,0,-367320,-306359,0,-176466967,-89
7925,7925,0,15,121108,-50124,0,-366843,-306041,0,-44945049,-19
7926,7926,0,12,131071,-1,0,-366831,-306029,0,21817530,-30
7927,7927,0,12,121089,-50171,0,-367509,-306255,0,55328373,-48
7928,7928,0,16,92663,-92699,0,-368880,-307626,0,38556616,34
7929,7929,0,10,-50124,-121109,0,-369463,-309375,0,30168691,-114
7930,7930,0,-3,-1,-131072,0,-370966,-310377,0,25974473,25
7931,7931,0,13,-50171,-121090,0,-371470,-310545,0,23877332,-111
7932,7932,0,8,-92699,-92664,0,-370396,-309471,0,24925906,-20
7933,7933,0,17,-121109,50123,0,-367681,-307661,0,24401619,-6
7934,7934,0,19,-131072,0,0,-365229,-305209,0,24663762,-114
7935,7935,0,20,-121090,50170,0,-363033,-303013,0,24532691,-10
7936,7936,0,2,-92664,92698,0,-362177,-301729,0,24598226,-125
7937,7937,0,22,50123,121108,0,-362834,-302386,0,24630993,54
7938,7938,0,10,0,131071,0,-368237,-307789,0,24647376,-14
7939,7939,0,10,50170,121089,0,-373249,-312801,0,24639185,-98
7940,7940,0,6,92698,92663,0,-380197,-319749,0,24643280,-36
7941,7941,0,4,121108,-50124,0,-383275,-322827,0,24645327,-101
7942,7942,0,0,131071,-1,0,-380975,-320527,0,24646350,84
7943,7943,0,4,121089,-50171,0,-377427,-320527,0,24646861,-23
7944,7944,0,8,92663,-92699,0,-367043,-310143,0,24647116,-14
7945,7945,0,17,-50124,-121109,0,-351821,-294921,0,24647243,-35
7946,7946,0,11,-1,-131072,0,-344267,-292403,0,24647306,-47
7947,7947,0,4,-50171,-121090,0,-349325,-299990,0,24647337,74
7948,7948,0,0,-92699,-92664,0,-377429,-309358,0,24647352,-77
7949,7949,0,5,-121109,50123,0,-410765,-342694,0,24647359,-41
7950,7950,0,6,-131072,0,0,-501957,-388290,0,24647363,71
7951,7951,0,12,-121090,50170,0,-607141,-440882,0,24647365,-2
7952,7952,0,-2,-92664,92698,0,-659733,-519770,1,24647366,68
7953,7953,0,8,50123,121108,0,-728127,-588164,0,2,-114
7954,7954,0,3,0,131071,0,-744795,-621500,0,3,24
7955,7955,0,4,50170,121089,0,-763531,-640236,0,4,-77
7956,7956,0,-8,92698,92663,0,-768589,-645294,0,5,-37
7957,7957,0,2,121108,-50124,0,-763553,-640258,0,6,-32
7958,7958,0,-2,131071,-1,0,-748331,-625036,0,7,-108
7959,7959,0,8,121089,-50171,0,-732755,-609460,0,8,51
7960,7960,0,6,92663,-92699,0,-725659,-605912,0,9,-121
7961,7961,0,4,-50124,-121109,0,-724509,-605912,0,10,6
7962,7962,0,-4,-1,-131072,0,-726561,-608990,0,11,-61
7963,7963,0,8,-50171,-121090,0,-731193,-613622,0,12,-70
7964,7964,0,9,-92699,-92664,0,-738711,-618634,0,13,-8
7965,7965,0,5,-121109,50123,0,-742313,-622236,0,14,-165
7966,7966,0,6,-131072,0,0,-744284,-623550,0,15,42
7967,7967,0,-10,-121090,50170,0,-743428,-622266,0,16,-106
7968,7968,0,10,-92664,92698,0,-740134,-620070,0,17,-18
7969,7969,0,7,50123,121108,0,-737682,-616392,0,18,16
7970,7970,0,4,0,131071,0,-736777,-613677,0,19,-39
7971,7971,0,-7,50170,121089,0,-736061,-612603,0,20,-1
7972,7972,0,2,92698,92663,0,-736397,-613275,0,21,-153
7973,7973,0,3,121108,-50124,0,-736898,-615279,0,22,67
7974,7974,0,4,131071,-1,0,-738647,-616445,0,23,-18
7975,7975,0,0,121089,-50171,0,-739104,-617816,0,24,13
7976,7976,0,12,92663,-92699,0,-739330,-618268,0,25,-27
7977,7977,0,8,-50124,-121109,0,-739318,-618256,0,26,-83
7978,7978,0,7,-1,-131072,0,-739000,-618097,0,27,31
7979,7979,0,3,-50171,-121090,0,-738346,-617443,0,28,-83
7980,7980,0,4,-92699,-92664,0,-737950,-616849,0,29,-76
7981,7981,0,6,-121109,50123,0,-737536,-616573,0,30,-98
7982,7982,0,9,-131072,0,0,-737314,-616499,0,31,-53
7983,7983,0,9,-121090,50170,0,-737256,-616412,0,32,40
7984,7984,0,4,-92664,92698,0,87,116,0,33,-16
7985,7985,0,7,50123,121108,0,309,338,0,34,55
7986,7986,0,7,0,131071,0,585,614,0,35,-65
7987,7987,0,10,50170,121089,0,783,1208,0,36,-50
7988,7988,0,5,92698,92663,0,1437,1644,0,37,34
7989,7989,0,-4,121108,-50124,0,1914,2121,0,38,-57
7990,7990,0,2,131071,-1,0,1926,2125,0,39,-36
7991,7991,0,-4,121089,-50171,0,1248,1447,0,40,-79
7992,7992,0,2,92663,-92699,0,791,76,0,41,56
7993,7993,0,7,-50124,-121109,0,-958,-1090,0,42,-15
7994,7994,0,1,-1,-131072,0,-2461,-1591,0,43,-66
7995,7995,0,-2,-50171,-121090,0,-2965,-2095,0,44,-27
7996,7996,0,-4,-92699,-92664,0,-1891,-1379,0,45,-150
7997,7997,0,3,-121109,50123,0,-81,431,0,46,89
7998,7998,0,5,-131072,0,0,2371,2883,0,47,-76
7999,7999,0,8,-121090,50170,0,4567,6177,0,48,-16
8000,8000,0,8,-92664,92698,0,4995,6605,0,49,-65
8001,8001,0,8,50123,121108,0,3024,4634,0,50,-98
8002,8002,0,22,0,131071,0,-578,1032,0,51,93
8003,8003,0,3,50170,121089,0,-8096,-6486,0,52,-72
8004,8004,0,21,92698,92663,0,-15044,-13434,0,53,-21
8005,8005,0,7,121108,-50124,0,-17096,-15486,0,54,-16
8006,8006,0,6,131071,-1,0,-15946,-15486,0,55,7
8007,8007,0,-1,121089,-50171,0,-8850,-8390,0,56,28
8008,8008,0,-3,92663,-92699,0,6726,7186,0,57,-102
8009,8009,0,1,-50124,-121109,0,21948,12260,0,58,49
8010,8010,0,9,-1,-131072,0,26984,19814,0,59,-33
8011,8011,0,4,-50171,-121090,0,19397,17285,0,60,35
8012,8012,0,-1,-92699,-92664,0,661,-1451,0,61,-80
8013,8013,0,15,-121109,50123,0,-66011,-34787,0,62,-96
8014,8014,0,10,-131072,0,0,-157203,-80383,0,63,48
8015,8015,0,16,-121090,50170,0,-209795,-159271,0,64,57
8016,8016,0,-1,-92664,92698,0,-288683,-238159,0,65,46
8017,8017,0,2,50123,121108,0,-311481,-283755,0,66,-108
8018,8018,0,11,0,131071,0,-344817,-317091,0,67,-99
8019,8019,0,5,50170,121089,0,-363553,-335827,0,68,88
8020,8020,0,5,92698,92663,0,-368611,-340885,0,69,-37
8021,8021,0,14,121108,-50124,0,-361057,-333331,0,70,102
8022,8022,0,-12,131071,-1,0,-345835,-318109,0,71,-54
8023,8023,0,6,121089,-50171,0,-335451,-312917,0,72,-57
8024,8024,0,7,92663,-92699,0,-331903,-312917,0,73,-4
8025,8025,0,3,-50124,-121109,0,-329603,-309467,0,74,-34
8026,8026,0,11,-1,-131072,0,-331655,-311519,0,75,54
8027,8027,0,-5,-50171,-121090,0,-338603,-316151,0,76,-76
8028,8028,0,3,-92699,-92664,0,-343615,-321163,0,77,-38
8029,8029,0,4,-121109,50123,0,-349018,-324765,0,78,-39
8030,8030,0,14,-131072,0,0,-350332,-326736,0,79,-13
8031,8031,0,-5,-121090,50170,0,-349048,-325880,0,80,33
8032,8032,0,-4,-92664,92698,0,-346852,-322586,0,81,-108
8033,8033,0,12,50123,121108,0,-345626,-318908,0,82,27
8034,8034,0,12,0,131071,0,-343816,-316193,0,83,-58
8035,8035,0,10,50170,121089,0,-343100,-314761,0,84,-6
8036,8036,0,1,92698,92663,0,-343268,-315433,0,85,-32
8037,8037,0,-5,121108,-50124,0,-344771,-316435,0,86,-75
8038,8038,0,5,131071,-1,0,-345354,-318184,0,87,77
8039,8039,0,-1,121089,-50171,0,-345811,-319098,0,88,-53
8040,8040,0,5,92663,-92699,0,-346489,-319776,0,89,13
8041,8041,0,-1,-50124,-121109,0,-346481,-319772,0,90,-53
8042,8042,0,12,-1,-131072,0,-346004,-319295,0,91,-64
8043,8043,0,11,-50171,-121090,0,-345568,-318641,0,92,33
