Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_i[31:0],top_i/baseband_j[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED
857,857,0,1,-70464,-81832
858,858,0,1,-64822,-109852
859,859,0,1,-52388,-120901
860,860,0,1,-36283,-113561
861,861,0,1,-20089,-91730
862,862,0,1,-6953,-63244
863,863,0,1,1118,-37243
864,864,0,1,3621,-21165
865,865,0,1,1402,-18394
866,866,0,1,-3840,-27369
867,867,0,1,-10139,-42402
868,868,0,1,-15881,-55962
869,869,0,1,-20144,-61376
870,870,0,1,-22823,-55245
871,871,0,1,-24454,-38532
872,872,0,1,-25948,-16086
873,873,0,1,-28318,5142
874,874,0,1,-32437,18584
875,875,0,1,-38876,20183
876,876,0,1,-47708,9593
877,877,0,1,-58488,-9920
878,878,0,1,-70173,-32797
879,879,0,1,-81189,-53116
880,880,0,1,-89731,-66386
881,881,0,1,-94120,-70684
882,882,0,1,-93279,-66824
883,883,0,1,-87112,-57688
884,884,0,1,-76599,-47025
885,885,0,1,-63557,-38278
886,886,0,1,-50168,-33720
887,887,0,1,-38330,-34246
888,888,0,1,-29127,-39534
889,889,0,1,-22643,-48459
890,890,0,1,-18179,-59560
891,891,0,1,-14721,-71239
892,892,0,1,-11570,-81809
893,893,0,1,-8721,-89482
894,894,0,1,-6929,-92373
895,895,0,1,-7349,-88867
896,896,0,1,-10951,-78021
897,897,0,1,-17906,-60074
898,898,0,1,-27290,-36781
899,899,0,1,-37186,-11371
900,900,0,1,-45133,11956
901,901,0,1,-48891,28993
902,902,0,1,-47063,36443
903,903,0,1,-39509,32816
904,904,0,1,-27418,18817
905,905,0,1,-12910,-2819
906,906,0,1,1436,-28024
907,907,0,1,13200,-52368
908,908,0,1,20590,-72062
909,909,0,1,22681,-84744
910,910,0,1,19473,-89671
911,911,0,1,11764,-87631
912,912,0,1,953,-80450
913,913,0,1,-11232,-70354
914,914,0,1,-22961,-59442
915,915,0,1,-32627,-49344
916,916,0,1,-39081,-41059
917,917,0,1,-41826,-35025
918,918,0,1,-41130,-31160
919,919,0,1,-37974,-28960
920,920,0,1,-33856,-27611
921,921,0,1,-30433,-26134
922,922,0,1,-29152,-23628
923,923,0,1,-30857,-19617
924,924,0,1,-35564,-14373
925,925,0,1,-42456,-9086
926,926,0,1,-50050,-5697
927,927,0,1,-56554,-6327
928,928,0,1,-60292,-12410
929,929,0,1,-60165,-23819
930,930,0,1,-55943,-38296
931,931,0,1,-48383,-51617
932,932,0,1,-38977,-58520
933,933,0,1,-29558,-54383
934,934,0,1,-21746,-36915
935,935,0,1,-16463,-7544
936,936,0,1,-13652,28262
937,937,0,1,-12356,62008
938,938,0,1,-11175,84326
939,939,0,1,-8872,87674
940,940,0,1,-5014,68749
941,941,0,1,-190,29764
942,942,0,1,4067,-21852
943,943,0,1,5893,-75316
944,944,0,1,3935,-119457
945,945,0,1,-1965,-145694
946,946,0,1,-10462,-150286
947,947,0,1,-19031,-135038
948,948,0,1,-24838,-106419
949,949,0,1,-25757,-73403
950,950,0,1,-21333,-44818
951,951,0,1,-13058,-27025
952,952,0,1,-3987,-22568
953,953,0,1,2298,-30079
954,954,0,1,2912,-45222
955,955,0,1,-3276,-62275
956,956,0,1,-15254,-75763
957,957,0,1,-30292,-81697
958,958,0,1,-44831,-78202
959,959,0,1,-55697,-65590
960,960,0,1,-60996,-46025
961,961,0,1,-60453,-23002
962,962,0,1,-55141,-735
963,963,0,1,-46834,16464
964,964,0,1,-37253,24858
965,965,0,1,-27612,21987
966,966,0,1,-18625,7314
967,967,0,1,-10862,-17399
968,968,0,1,-5120,-48193
969,969,0,1,-2591,-79580
970,970,0,1,-4597,-105799
971,971,0,1,-11987,-122271
972,972,0,1,-24372,-126917
973,973,0,1,-39677,-120824
974,974,0,1,-54317,-108040
975,975,0,1,-63993,-94302
976,976,0,1,-64954,-85323
977,977,0,1,-55248,-84948
978,978,0,1,-35598,-93861
979,979,0,1,-9385,-109330
980,980,0,1,18082,-126105
981,981,0,1,41001,-138110
982,982,0,1,54593,-140450
983,983,0,1,56294,-131077
984,984,0,1,46247,-111411
985,985,0,1,27015,-85922
986,986,0,1,2680,-60700
987,987,0,1,-22374,-41545
988,988,0,1,-44538,-32245
989,989,0,1,-61618,-33567
990,990,0,1,-73034,-43230
991,991,0,1,-79577,-56845
992,992,0,1,-82810,-69386
993,993,0,1,-84450,-76652
994,994,0,1,-85901,-76384
995,995,0,1,-87945,-68607
996,996,0,1,-90658,-55308
997,997,0,1,-93481,-39626
998,998,0,1,-95445,-24904
999,999,0,1,-95468,-13885
1000,1000,0,1,-92646,-8272
1001,1001,0,1,-86504,-8620
1002,1002,0,1,-77181,-14484
1003,1003,0,1,-65513,-24636
1004,1004,0,1,-52901,-37321
1005,1005,0,1,-41032,-50440
1006,1006,0,1,-31462,-61799
1007,1007,0,1,-25210,-69416
1008,1008,0,1,-22474,-71889
1009,1009,0,1,-22551,-68759
1010,1010,0,1,-24062,-60759
1011,1011,0,1,-25443,-49800
1012,1012,0,1,-25465,-38577
1013,1013,0,1,-23663,-29924
1014,1014,0,1,-20463,-26048
1015,1015,0,1,-17034,-27893
1016,1016,0,1,-14779,-34867
1017,1017,0,1,-14714,-45008
1018,1018,0,1,-16950,-55587
1019,1019,0,1,-20577,-63933
1020,1020,0,1,-23908,-68229
1021,1021,0,1,-25066,-68025
1022,1022,0,1,-22762,-64244
1023,1023,0,1,-16810,-58771
1024,1024,0,1,-8315,-53759
1025,1025,0,1,617,-50840
1026,1026,0,1,7642,-50573
1027,1027,0,1,11003,-52281
1028,1028,0,1,10141,-54305
1029,1029,0,1,5855,-54633
1030,1030,0,1,-62,-51642
1031,1031,0,1,-5524,-44730
1032,1032,0,1,-9029,-34602
1033,1033,0,1,-10142,-23211
1034,1034,0,1,-9576,-13215
1035,1035,0,1,-8849,-7258
1036,1036,0,1,-9556,-7214
1037,1037,0,1,-12722,-13650
1038,1038,0,1,-18453,-25669
1039,1039,0,1,-25976,-41172
1040,1040,0,1,-34100,-57412
1041,1041,0,1,-41748,-71726
1042,1042,0,1,-48295,-82127
1043,1043,0,1,-53675,-87637
1044,1044,0,1,-58046,-88245
1045,1045,0,1,-61338,-84658
1046,1046,0,1,-62891,-77831
1047,1047,0,1,-61473,-68597
1048,1048,0,1,-55676,-57569
1049,1049,0,1,-44613,-45237
1050,1050,0,1,-28602,-32309
1051,1051,0,1,-9447,-19964
1052,1052,0,1,9761,-9967
1053,1053,0,1,25330,-4387
1054,1054,0,1,34031,-5036
1055,1055,0,1,34045,-12787
1056,1056,0,1,25448,-27044
1057,1057,0,1,10162,-45604
1058,1058,0,1,-8685,-64985
1059,1059,0,1,-27716,-81315
1060,1060,0,1,-44225,-91265
1061,1061,0,1,-56723,-92991
1062,1062,0,1,-65063,-86603
1063,1063,0,1,-70061,-74049
1064,1064,0,1,-72872,-58520
1065,1065,0,1,-74420,-43536
1066,1066,0,1,-75033,-32018
1067,1067,0,1,-74437,-25636
1068,1068,0,1,-72057,-24484
1069,1069,0,1,-67426,-27336
1070,1070,0,1,-60547,-32104
1071,1071,0,1,-52109,-36451
1072,1072,0,1,-43477,-38332
1073,1073,0,1,-36420,-36489
1074,1074,0,1,-32584,-30697
1075,1075,0,1,-33145,-21810
1076,1076,0,1,-38448,-11658
1077,1077,0,1,-47860,-2712
1078,1078,0,1,-59867,2381
1079,1079,0,1,-72423,1384
1080,1080,0,1,-83370,-6865
1081,1081,0,1,-90922,-21979
1082,1082,0,1,-93976,-41916
1083,1083,0,1,-92243,-63228
1084,1084,0,1,-86151,-81767
1085,1085,0,1,-76594,-93678
1086,1086,0,1,-64622,-96381
1087,1087,0,1,-51257,-89210
1088,1088,0,1,-37490,-73616
1089,1089,0,1,-24407,-52741
1090,1090,0,1,-13371,-30541
1091,1091,0,1,-6009,-10761
1092,1092,0,1,-3959,3962
1093,1093,0,1,-8281,12587
1094,1094,0,1,-18798,15571
1095,1095,0,1,-33637,14380
1096,1096,0,1,-49180,10743
1097,1097,0,1,-60747,5972
1098,1098,0,1,-63774,517
1099,1099,0,1,-55290,-6009
1100,1100,0,1,-35080,-14375
1101,1101,0,1,-6155,-25164
1102,1102,0,1,25761,-38165
1103,1103,0,1,53625,-52102
1104,1104,0,1,71001,-64742
1105,1105,0,1,73815,-73441
1106,1106,0,1,61454,-75983
1107,1107,0,1,36801,-71419
1108,1108,0,1,5253,-60632
1109,1109,0,1,-26915,-46308
1110,1110,0,1,-54297,-32396
1111,1111,0,1,-73582,-23028
1112,1112,0,1,-84024,-21260
1113,1113,0,1,-87036,-28022
1114,1114,0,1,-85233,-41636
1115,1115,0,1,-81450,-58147
1116,1116,0,1,-77759,-72430
1117,1117,0,1,-75088,-79768
1118,1118,0,1,-73329,-77392
1119,1119,0,1,-71670,-65492
1120,1120,0,1,-69038,-47304
1121,1121,0,1,-64479,-28188
1122,1122,0,1,-57397,-13975
1123,1123,0,1,-47637,-9054
1124,1124,0,1,-35531,-14917
1125,1125,0,1,-21979,-29608
1126,1126,0,1,-8348,-48337
1127,1127,0,1,3616,-65055
1128,1128,0,1,12121,-74440
1129,1129,0,1,15843,-73612
1130,1130,0,1,14296,-63015
1131,1131,0,1,8094,-46200
1132,1132,0,1,-1192,-28471
1133,1133,0,1,-11607,-14982
1134,1134,0,1,-21558,-9069
1135,1135,0,1,-30452,-11211
1136,1136,0,1,-38985,-19113
1137,1137,0,1,-48798,-28757
1138,1138,0,1,-61625,-36075
1139,1139,0,1,-78182,-38531
1140,1140,0,1,-97471,-35995
1141,1141,0,1,-116600,-30690
1142,1142,0,1,-131445,-26195
1143,1143,0,1,-137892,-25959
1144,1144,0,1,-133308,-31894
1145,1145,0,1,-117610,-43526
1146,1146,0,1,-93376,-58145
1147,1147,0,1,-65154,-71753
1148,1148,0,1,-38079,-80445
1149,1149,0,1,-16320,-81727
1150,1150,0,1,-2031,-75333
1151,1151,0,1,4849,-63173
1152,1152,0,1,6019,-48574
1153,1153,0,1,3626,-35111
1154,1154,0,1,-791,-25429
1155,1155,0,1,-6831,-20501
1156,1156,0,1,-15059,-19539
1157,1157,0,1,-26201,-20579
1158,1158,0,1,-40104,-21249
1159,1159,0,1,-55064,-19685
1160,1160,0,1,-68004,-15182
1161,1161,0,1,-75270,-8291
1162,1162,0,1,-74042,-552
1163,1163,0,1,-63581,6034
1164,1164,0,1,-45932,9660
1165,1165,0,1,-25525,9253
1166,1166,0,1,-7999,4672
1167,1167,0,1,1571,-3253
1168,1168,0,1,259,-12959
1169,1169,0,1,-11756,-22532
1170,1170,0,1,-31276,-30083
1171,1171,0,1,-53183,-34119
1172,1172,0,1,-72046,-33854
1173,1173,0,1,-83732,-29402
1174,1174,0,1,-86500,-21835
1175,1175,0,1,-81185,-13046
1176,1176,0,1,-70523,-5493
1177,1177,0,1,-57971,-1705
1178,1178,0,1,-46353,-3752
1179,1179,0,1,-36973,-12633
1180,1180,0,1,-29471,-27872
1181,1181,0,1,-22193,-47396
1182,1182,0,1,-13198,-67752
1183,1183,0,1,-1382,-84719
1184,1184,0,1,12842,-94251
1185,1185,0,1,27408,-93506
1186,1186,0,1,39072,-81705
1187,1187,0,1,44439,-60588
1188,1188,0,1,41125,-34268
1189,1189,0,1,28671,-8385
1190,1190,0,1,8880,11188
1191,1191,0,1,-14468,19945
1192,1192,0,1,-36655,15994
1193,1193,0,1,-53317,692
1194,1194,0,1,-61665,-21554
1195,1195,0,1,-61330,-44426
1196,1196,0,1,-54423,-61470
1197,1197,0,1,-44899,-67914
1198,1198,0,1,-37350,-62108
1199,1199,0,1,-35468,-46012
1200,1200,0,1,-40875,-24627
1201,1201,0,1,-52592,-4467
1202,1202,0,1,-67210,8373
1203,1203,0,1,-79994,10082
1204,1204,0,1,-86402,195
1205,1205,0,1,-83617,-18359
1206,1206,0,1,-71588,-40262
1207,1207,0,1,-53189,-59502
1208,1208,0,1,-33282,-71185
1209,1209,0,1,-17249,-72901
1210,1210,0,1,-9197,-65197
1211,1211,0,1,-10552,-51195
1212,1212,0,1,-19671,-35406
1213,1213,0,1,-32425,-22288
1214,1214,0,1,-43725,-14977
1215,1215,0,1,-49367,-14603
1216,1216,0,1,-47480,-20296
1217,1217,0,1,-39036,-29783
1218,1218,0,1,-27284,-40257
1219,1219,0,1,-16285,-49223
1220,1220,0,1,-9190,-55041
1221,1221,0,1,-6964,-57035
1222,1222,0,1,-8094,-55385
1223,1223,0,1,-9421,-50674
1224,1224,0,1,-7676,-43601
1225,1225,0,1,-1174,-34890
1226,1226,0,1,9268,-25284
1227,1227,0,1,20435,-15635
1228,1228,0,1,27980,-6973
1229,1229,0,1,28177,-388
1230,1230,0,1,19601,3210
1231,1231,0,1,3855,3385
1232,1232,0,1,-14905,443
1233,1233,0,1,-31528,-4547
1234,1234,0,1,-41830,-10039
1235,1235,0,1,-44182,-14488
1236,1236,0,1,-40094,-16906
1237,1237,0,1,-33468,-17252
1238,1238,0,1,-28926,-16507
1239,1239,0,1,-29923,-16404
1240,1240,0,1,-37284,-18796
1241,1241,0,1,-48795,-24914
1242,1242,0,1,-60137,-34824
1243,1243,0,1,-66581,-47092
1244,1244,0,1,-64924,-59079
1245,1245,0,1,-54805,-67562
1246,1246,0,1,-38994,-69659
1247,1247,0,1,-22530,-63722
1248,1248,0,1,-11051,-49933
1249,1249,0,1,-8869,-30397
1250,1250,0,1,-17502,-8730
1251,1251,0,1,-35091,10895
1252,1252,0,1,-56968,24804
1253,1253,0,1,-77036,30756
1254,1254,0,1,-89545,28463
1255,1255,0,1,-90804,19505
1256,1256,0,1,-80188,6763
1257,1257,0,1,-60314,-6561
1258,1258,0,1,-36319,-17943
1259,1259,0,1,-14391,-26196
1260,1260,0,1,-44,-31644
1261,1261,0,1,3340,-35730
1262,1262,0,1,-4617,-40190
1263,1263,0,1,-21212,-46139
1264,1264,0,1,-41431,-53352
1265,1265,0,1,-59410,-60126
1266,1266,0,1,-70083,-63647
1267,1267,0,1,-70518,-60950
1268,1268,0,1,-60685,-50008
1269,1269,0,1,-43366,-30633
1270,1270,0,1,-23281,-4860
1271,1271,0,1,-5748,23312
1272,1272,0,1,4743,48841
1273,1273,0,1,5752,66905
1274,1274,0,1,-2655,74111
1275,1275,0,1,-18044,69388
1276,1276,0,1,-36396,54171
1277,1277,0,1,-53211,31942
1278,1278,0,1,-64558,7227
1279,1279,0,1,-67980,-15573
1280,1280,0,1,-62895,-33169
1281,1281,0,1,-50577,-43942
1282,1282,0,1,-33662,-47963
1283,1283,0,1,-15428,-46571
1284,1284,0,1,923,-41557
1285,1285,0,1,12855,-34632
1286,1286,0,1,19005,-26920
1287,1287,0,1,19230,-19001
1288,1288,0,1,14422,-11125
1289,1289,0,1,6153,-3612
1290,1290,0,1,-3777,2848
1291,1291,0,1,-13761,7111
1292,1292,0,1,-22628,7840
1293,1293,0,1,-29680,3938
1294,1294,0,1,-34653,-4956
1295,1295,0,1,-37565,-18123
1296,1296,0,1,-38599,-33748
1297,1297,0,1,-38088,-49239
1298,1298,0,1,-36483,-61737
1299,1299,0,1,-34397,-68775
1300,1300,0,1,-32538,-68890
1301,1301,0,1,-31515,-61988
1302,1302,0,1,-31638,-49450
1303,1303,0,1,-32699,-33954
1304,1304,0,1,-33996,-19045
1305,1305,0,1,-34618,-8521
1306,1306,0,1,-33739,-5689
1307,1307,0,1,-31180,-12717
1308,1308,0,1,-27717,-29920
1309,1309,0,1,-25053,-55576
1310,1310,0,1,-25383,-85958
1311,1311,0,1,-30736,-115935
1312,1312,0,1,-42192,-139997
1313,1313,0,1,-59357,-153525
1314,1314,0,1,-80294,-153942
1315,1315,0,1,-101873,-141525
1316,1316,0,1,-120532,-119400
1317,1317,0,1,-133174,-92859
1318,1318,0,1,-137840,-68007
1319,1319,0,1,-133937,-50062
1320,1320,0,1,-122180,-42039
1321,1321,0,1,-104153,-43952
1322,1322,0,1,-81837,-52987
1323,1323,0,1,-57271,-64484
1324,1324,0,1,-32453,-73472
1325,1325,0,1,-9325,-76119
1326,1326,0,1,10121,-70980
1327,1327,0,1,24000,-59236
1328,1328,0,1,30834,-44204
1329,1329,0,1,30049,-30216
1330,1330,0,1,22407,-21238
1331,1331,0,1,10129,-19691
1332,1332,0,1,-3425,-25807
1333,1333,0,1,-14604,-37655
1334,1334,0,1,-20521,-51779
1335,1335,0,1,-20046,-64270
1336,1336,0,1,-14309,-71823
1337,1337,0,1,-6513,-72572
1338,1338,0,1,-977,-66494
1339,1339,0,1,-1748,-55310
1340,1340,0,1,-11180,-41877
1341,1341,0,1,-28953,-29407
1342,1342,0,1,-51916,-20605
1343,1343,0,1,-74844,-16995
1344,1344,0,1,-91918,-18623
1345,1345,0,1,-98443,-24209
1346,1346,0,1,-92349,-31675
1347,1347,0,1,-74877,-38845
1348,1348,0,1,-50329,-44254
1349,1349,0,1,-24943,-47456
1350,1350,0,1,-5229,-49207
1351,1351,0,1,3863,-50900
1352,1352,0,1,160,-53934
1353,1353,0,1,-15259,-58907
1354,1354,0,1,-38405,-65161
1355,1355,0,1,-63547,-70806
1356,1356,0,1,-84678,-73211
1357,1357,0,1,-97003,-69888
1358,1358,0,1,-97949,-59441
1359,1359,0,1,-87629,-42195
1360,1360,0,1,-68582,-20219
1361,1361,0,1,-44999,3130
1362,1362,0,1,-21695,24104
1363,1363,0,1,-3012,39604
1364,1364,0,1,8036,47848
1365,1365,0,1,10233,48592
1366,1366,0,1,4241,42894
1367,1367,0,1,-7730,32489
1368,1368,0,1,-22556,19152
1369,1369,0,1,-37047,4400
1370,1370,0,1,-48642,-10615
1371,1371,0,1,-55949,-24906
1372,1372,0,1,-58956,-37351
1373,1373,0,1,-58785,-46597
1374,1374,0,1,-57207,-51290
1375,1375,0,1,-55872,-50504
1376,1376,0,1,-55759,-44206
1377,1377,0,1,-56835,-33511
1378,1378,0,1,-58131,-20519
1379,1379,0,1,-58247,-7801
1380,1380,0,1,-56022,2388
1381,1381,0,1,-51149,8751
1382,1382,0,1,-44434,11201
1383,1383,0,1,-37589,10602
1384,1384,0,1,-32556,8220
1385,1385,0,1,-30669,5023
1386,1386,0,1,-32018,1266
1387,1387,0,1,-35274,-3458
1388,1388,0,1,-38138,-9690
1389,1389,0,1,-38412,-17428
1390,1390,0,1,-35102,-25569
1391,1391,0,1,-29220,-32053
1392,1392,0,1,-23792,-34441
1393,1393,0,1,-23058,-30987
1394,1394,0,1,-30784,-21699
1395,1395,0,1,-48581,-8842
1396,1396,0,1,-74710,3351
1397,1397,0,1,-103937,9928
1398,1398,0,1,-128743,6880
1399,1399,0,1,-141448,-7286
1400,1400,0,1,-136791,-30728
1401,1401,0,1,-113899,-58593
1402,1402,0,1,-76979,-84318
1403,1403,0,1,-34391,-101680
1404,1404,0,1,3593,-106716
1405,1405,0,1,27773,-98907
1406,1406,0,1,32703,-81253
1407,1407,0,1,18206,-59210
1408,1408,0,1,-10742,-38890
1409,1409,0,1,-45607,-25100
1410,1410,0,1,-77013,-20163
1411,1411,0,1,-97406,-23584
1412,1412,0,1,-103044,-32616
1413,1413,0,1,-94666,-43608
1414,1414,0,1,-76727,-53368
1415,1415,0,1,-55674,-60036
1416,1416,0,1,-37672,-63302
1417,1417,0,1,-26832,-63865
1418,1418,0,1,-24240,-62588
1419,1419,0,1,-28047,-59729
1420,1420,0,1,-34478,-54710
1421,1421,0,1,-39327,-46494
1422,1422,0,1,-39419,-34456
1423,1423,0,1,-33548,-19279
1424,1424,0,1,-22753,-3422
1425,1425,0,1,-9840,9147
1426,1426,0,1,1617,14077
1427,1427,0,1,8391,8230
1428,1428,0,1,8460,-8856
1429,1429,0,1,1554,-34207
1430,1430,0,1,-11001,-61763
1431,1431,0,1,-26738,-83942
1432,1432,0,1,-42757,-93892
1433,1433,0,1,-56451,-87803
1434,1434,0,1,-66032,-66419
1435,1435,0,1,-70650,-35131
1436,1436,0,1,-70384,-2632
1437,1437,0,1,-66035,21670
1438,1438,0,1,-58807,30508
1439,1439,0,1,-50191,21040
1440,1440,0,1,-41670,-4291
1441,1441,0,1,-34594,-38472
1442,1442,0,1,-29971,-72068
1443,1443,0,1,-28168,-96093
1444,1444,0,1,-28701,-104596
1445,1445,0,1,-30291,-96164
1446,1446,0,1,-31079,-73976
1447,1447,0,1,-29249,-44408
1448,1448,0,1,-23797,-14834
1449,1449,0,1,-15162,8596
1450,1450,0,1,-5398,22551
1451,1451,0,1,2257,26941
1452,1452,0,1,4303,24152
1453,1453,0,1,-1692,17643
1454,1454,0,1,-16038,10399
1455,1455,0,1,-36437,3892
1456,1456,0,1,-58425,-2119
1457,1457,0,1,-76662,-8994
1458,1458,0,1,-86597,-18090
1459,1459,0,1,-85954,-29691
1460,1460,0,1,-75519,-42477
1461,1461,0,1,-58860,-53726
1462,1462,0,1,-41084,-60223
1463,1463,0,1,-27151,-59618
1464,1464,0,1,-20272,-51514
1465,1465,0,1,-21120,-37964
1466,1466,0,1,-27952,-23142
1467,1467,0,1,-37570,-12096
1468,1468,0,1,-46699,-9099
1469,1469,0,1,-53167,-16187
1470,1470,0,1,-56453,-32277
1471,1471,0,1,-57437,-53328
1472,1472,0,1,-57619,-73503
1473,1473,0,1,-58148,-87007
1474,1474,0,1,-59150,-89860
1475,1475,0,1,-59707,-81305
1476,1476,0,1,-58298,-64106
1477,1477,0,1,-53583,-43646
1478,1478,0,1,-45131,-26313
1479,1479,0,1,-33728,-17487
1480,1480,0,1,-21216,-19866
1481,1481,0,1,-9870,-32658
1482,1482,0,1,-1721,-51867
1483,1483,0,1,1976,-71599
1484,1484,0,1,974,-85894
1485,1485,0,1,-4063,-90481
1486,1486,0,1,-11879,-84030
1487,1487,0,1,-20976,-68424
1488,1488,0,1,-29807,-48022
1489,1489,0,1,-36917,-28280
1490,1490,0,1,-41148,-14168
1491,1491,0,1,-41785,-8753
1492,1492,0,1,-38822,-12472
1493,1493,0,1,-33192,-23243
1494,1494,0,1,-26606,-37250
1495,1495,0,1,-21320,-50054
1496,1496,0,1,-19477,-57887
1497,1497,0,1,-22325,-58579
1498,1498,0,1,-29774,-52008
1499,1499,0,1,-40317,-40016
1500,1500,0,1,-51478,-25842
1501,1501,0,1,-60750,-13285
1502,1502,0,1,-66445,-5844
1503,1503,0,1,-68301,-5897
1504,1504,0,1,-67494,-14189
1505,1505,0,1,-66079,-29619
1506,1506,0,1,-65991,-49342
1507,1507,0,1,-68242,-69250
1508,1508,0,1,-72488,-84694
1509,1509,0,1,-77234,-91525
1510,1510,0,1,-80536,-87027
1511,1511,0,1,-80814,-70829
1512,1512,0,1,-77479,-45333
1513,1513,0,1,-70970,-15538
1514,1514,0,1,-62391,11800
1515,1515,0,1,-52777,29608
1516,1516,0,1,-42543,32281
1517,1517,0,1,-31365,17285
1518,1518,0,1,-18629,-13829
1519,1519,0,1,-4121,-55413
1520,1520,0,1,11238,-98849
1521,1521,0,1,25172,-134568
1522,1522,0,1,34463,-154523
1523,1523,0,1,35990,-154307
1524,1524,0,1,27895,-134494
1525,1525,0,1,10485,-100533
1526,1526,0,1,-13509,-61295
1527,1527,0,1,-39648,-26597
1528,1528,0,1,-63012,-4485
1529,1529,0,1,-79658,1048
1530,1530,0,1,-87650,-8894
1531,1531,0,1,-87410,-28594
1532,1532,0,1,-81149,-49652
1533,1533,0,1,-71892,-63609
1534,1534,0,1,-62262,-64678
1535,1535,0,1,-53673,-51415
1536,1536,0,1,-46219,-27149
1537,1537,0,1,-39161,1096
1538,1538,0,1,-31730,24914
1539,1539,0,1,-23901,37056
1540,1540,0,1,-16738,33608
1541,1541,0,1,-11980,15065
1542,1542,0,1,-11367,-13975
1543,1543,0,1,-15679,-46250
1544,1544,0,1,-24069,-74042
1545,1545,0,1,-34045,-91271
1546,1546,0,1,-42094,-94965
1547,1547,0,1,-44833,-85772
1548,1548,0,1,-40216,-67459
1549,1549,0,1,-28396,-45643
1550,1550,0,1,-11863,-26233
1551,1551,0,1,5165,-14037
1552,1552,0,1,18005,-11822
1553,1553,0,1,22927,-19993
1554,1554,0,1,18372,-36741
1555,1555,0,1,5413,-58639
1556,1556,0,1,-12527,-81368
1557,1557,0,1,-30680,-100576
1558,1558,0,1,-44381,-112600
1559,1559,0,1,-50297,-115092
1560,1560,0,1,-47350,-107429
1561,1561,0,1,-36824,-90887
1562,1562,0,1,-21779,-68449
1563,1563,0,1,-6016,-44287
1564,1564,0,1,7039,-22961
1565,1565,0,1,15251,-8473
1566,1566,0,1,18106,-3379
1567,1567,0,1,16598,-8285
1568,1568,0,1,12574,-21655
1569,1569,0,1,7954,-40234
1570,1570,0,1,4028,-59768
1571,1571,0,1,1104,-75980
1572,1572,0,1,-1426,-85531
1573,1573,0,1,-4692,-86676
1574,1574,0,1,-9771,-79607
1575,1575,0,1,-17108,-66295
1576,1576,0,1,-26220,-49933
1577,1577,0,1,-35765,-34150
1578,1578,0,1,-43832,-22248
1579,1579,0,1,-48482,-16459
1580,1580,0,1,-48378,-17490
1581,1581,0,1,-43216,-24546
1582,1582,0,1,-33915,-35539
1583,1583,0,1,-22484,-47661
1584,1584,0,1,-11546,-58071
1585,1585,0,1,-3649,-64455
1586,1586,0,1,-604,-65488
1587,1587,0,1,-2861,-61053
1588,1588,0,1,-9304,-52209
1589,1589,0,1,-17486,-40953
1590,1590,0,1,-24238,-29860
1591,1591,0,1,-26587,-21659
1592,1592,0,1,-22750,-18737
1593,1593,0,1,-12765,-22665
1594,1594,0,1,1314,-33736
1595,1595,0,1,15839,-50676
1596,1596,0,1,26586,-70581
1597,1597,0,1,30020,-89332
1598,1598,0,1,24431,-102314
1599,1599,0,1,10611,-105623
1600,1600,0,1,-8226,-97122
1601,1601,0,1,-27283,-77401
1602,1602,0,1,-41597,-50002
1603,1603,0,1,-47510,-20704
1604,1604,0,1,-43820,3858
1605,1605,0,1,-32222,17958
1606,1606,0,1,-16778,18485
1607,1607,0,1,-2688,5876
1608,1608,0,1,5294,-15964
1609,1609,0,1,4399,-40841
1610,1610,0,1,-5367,-62147
1611,1611,0,1,-21237,-74841
1612,1612,0,1,-38610,-76839
1613,1613,0,1,-52511,-69447
1614,1614,0,1,-59154,-56609
1615,1615,0,1,-57079,-43453
1616,1616,0,1,-47437,-34439
1617,1617,0,1,-33482,-32041
1618,1618,0,1,-19377,-36195
1619,1619,0,1,-8775,-44718
1620,1620,0,1,-3705,-54378
1621,1621,0,1,-4137,-62207
1622,1622,0,1,-8272,-66499
1623,1623,0,1,-13512,-67150
1624,1624,0,1,-17596,-65290
1625,1625,0,1,-19481,-62456
1626,1626,0,1,-19658,-59749
1627,1627,0,1,-19774,-57325
1628,1628,0,1,-21693,-54441
1629,1629,0,1,-26545,-50057
1630,1630,0,1,-34084,-43647
1631,1631,0,1,-42624,-35818
1632,1632,0,1,-49687,-28465
1633,1633,0,1,-53042,-24197
1634,1634,0,1,-51664,-25362
1635,1635,0,1,-46237,-32929
1636,1636,0,1,-38931,-45783
1637,1637,0,1,-32558,-60681
1638,1638,0,1,-29342,-73073
1639,1639,0,1,-29979,-78468
1640,1640,0,1,-33214,-73951
1641,1641,0,1,-36345,-59249
1642,1642,0,1,-36327,-36989
1643,1643,0,1,-31159,-12083
1644,1644,0,1,-20985,9703
1645,1645,0,1,-8402,23491
1646,1646,0,1,2159,26619
1647,1647,0,1,5799,19256
1648,1648,0,1,-1148,4167
1649,1649,0,1,-19717,-14369
1650,1650,0,1,-47766,-31961
1651,1651,0,1,-80389,-45384
1652,1652,0,1,-111235,-53335
1653,1653,0,1,-134256,-56417
1654,1654,0,1,-145346,-56486
1655,1655,0,1,-143306,-55717
1656,1656,0,1,-129955,-55715
1657,1657,0,1,-109311,-57012
