Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED
20463,20463,0,28
20464,20464,0,-39
20465,20465,0,-5
20466,20466,0,28
20467,20467,0,40
20468,20468,0,128
20469,20469,0,11
20470,20470,0,-20
20471,20471,0,10
20472,20472,0,24
20473,20473,0,39
20474,20474,0,-21
20475,20475,0,-34
20476,20476,0,83
20477,20477,0,87
20478,20478,0,87
20479,20479,0,-10
20480,20480,0,39
20481,20481,0,144
20482,20482,0,20
20483,20483,0,40
20484,20484,0,60
20485,20485,0,52
20486,20486,0,31
20487,20487,0,55
20488,20488,0,-46
20489,20489,0,-17
20490,20490,0,33
20491,20491,0,24
20492,20492,0,30
20493,20493,0,-31
20494,20494,0,-15
20495,20495,0,19
20496,20496,0,10
20497,20497,0,4
20498,20498,0,-39
20499,20499,0,2
20500,20500,0,6
20501,20501,0,27
20502,20502,0,24
20503,20503,0,3
20504,20504,0,-29
20505,20505,0,36
20506,20506,0,12
20507,20507,0,-13
20508,20508,0,43
20509,20509,0,60
20510,20510,0,-1
20511,20511,0,-41
20512,20512,0,-5
20513,20513,0,10
20514,20514,0,75
20515,20515,0,42
20516,20516,0,-16
20517,20517,0,43
20518,20518,0,189
20519,20519,0,9
20520,20520,0,-122
20521,20521,0,-100
20522,20522,0,16
20523,20523,0,49
20524,20524,0,60
20525,20525,0,-11
20526,20526,0,-70
20527,20527,0,-116
20528,20528,0,131
20529,20529,0,190
20530,20530,0,-182
20531,20531,0,-170
20532,20532,0,-26
20533,20533,0,117
20534,20534,0,140
20535,20535,0,11
20536,20536,0,-37
20537,20537,0,-20
20538,20538,0,37
20539,20539,0,-123
20540,20540,0,-95
20541,20541,0,9
20542,20542,0,-9
20543,20543,0,-48
20544,20544,0,34
20545,20545,0,31
20546,20546,0,83
20547,20547,0,-53
20548,20548,0,-84
20549,20549,0,8
20550,20550,0,92
20551,20551,0,164
20552,20552,0,-101
20553,20553,0,78
20554,20554,0,1
20555,20555,0,-18
20556,20556,0,-35
20557,20557,0,-123
20558,20558,0,-16
20559,20559,0,3
20560,20560,0,-2
20561,20561,0,24
20562,20562,0,-4
20563,20563,0,-1
20564,20564,0,53
20565,20565,0,132
20566,20566,0,33
20567,20567,0,-78
20568,20568,0,-46
20569,20569,0,-38
20570,20570,0,-21
20571,20571,0,48
20572,20572,0,2
20573,20573,0,57
20574,20574,0,52
20575,20575,0,-36
20576,20576,0,16
20577,20577,0,-23
20578,20578,0,58
20579,20579,0,47
20580,20580,0,-12
20581,20581,0,-43
20582,20582,0,-60
20583,20583,0,29
20584,20584,0,30
20585,20585,0,27
20586,20586,0,48
20587,20587,0,42
20588,20588,0,84
20589,20589,0,50
20590,20590,0,34
20591,20591,0,32
20592,20592,0,41
20593,20593,0,-72
20594,20594,0,-70
20595,20595,0,12
20596,20596,0,4
20597,20597,0,17
20598,20598,0,-1
20599,20599,0,-32
20600,20600,0,-1
20601,20601,0,91
20602,20602,0,163
20603,20603,0,-24
20604,20604,0,-49
20605,20605,0,8
20606,20606,0,24
20607,20607,0,2
20608,20608,0,-52
20609,20609,0,-89
20610,20610,0,-109
20611,20611,0,-53
20612,20612,0,-42
20613,20613,0,-48
20614,20614,0,-7
20615,20615,0,64
20616,20616,0,137
20617,20617,0,47
20618,20618,0,154
20619,20619,0,221
20620,20620,0,178
20621,20621,0,107
20622,20622,0,81
20623,20623,0,103
20624,20624,0,95
20625,20625,0,-112
20626,20626,0,-106
20627,20627,0,-149
20628,20628,0,-121
20629,20629,0,-91
20630,20630,0,-83
20631,20631,0,39
20632,20632,0,-31
20633,20633,0,79
20634,20634,0,1
20635,20635,0,46
20636,20636,0,14
20637,20637,0,-72
20638,20638,0,107
20639,20639,0,120
20640,20640,0,-5
20641,20641,0,67
20642,20642,0,90
20643,20643,0,55
20644,20644,0,-80
20645,20645,0,-63
20646,20646,0,36
20647,20647,0,43
20648,20648,0,53
20649,20649,0,-28
20650,20650,0,-52
20651,20651,0,-63
20652,20652,0,10
20653,20653,0,17
20654,20654,0,-12
20655,20655,0,12
20656,20656,0,-29
20657,20657,0,30
20658,20658,0,-19
20659,20659,0,10
20660,20660,0,120
20661,20661,0,-15
20662,20662,0,-4
20663,20663,0,-30
20664,20664,0,13
20665,20665,0,27
20666,20666,0,-14
20667,20667,0,-25
20668,20668,0,-38
20669,20669,0,-8
20670,20670,0,76
20671,20671,0,59
20672,20672,0,-12
20673,20673,0,-21
20674,20674,0,100
20675,20675,0,32
20676,20676,0,65
20677,20677,0,25
20678,20678,0,1
20679,20679,0,51
20680,20680,0,3
20681,20681,0,-30
20682,20682,0,-103
20683,20683,0,-21
20684,20684,0,5
20685,20685,0,20
20686,20686,0,-21
20687,20687,0,-74
20688,20688,0,15
20689,20689,0,37
20690,20690,0,72
20691,20691,0,25
20692,20692,0,57
20693,20693,0,42
20694,20694,0,21
20695,20695,0,39
20696,20696,0,1
20697,20697,0,12
20698,20698,0,0
20699,20699,0,31
20700,20700,0,-11
20701,20701,0,-29
20702,20702,0,33
20703,20703,0,44
20704,20704,0,22
20705,20705,0,6
20706,20706,0,-3
20707,20707,0,20
20708,20708,0,-28
20709,20709,0,-46
20710,20710,0,-15
20711,20711,0,21
20712,20712,0,60
20713,20713,0,-85
20714,20714,0,-103
20715,20715,0,-90
20716,20716,0,-17
20717,20717,0,154
20718,20718,0,20
20719,20719,0,-61
20720,20720,0,26
20721,20721,0,-29
20722,20722,0,11
20723,20723,0,26
20724,20724,0,7
20725,20725,0,54
20726,20726,0,87
20727,20727,0,64
20728,20728,0,-50
20729,20729,0,-30
20730,20730,0,23
20731,20731,0,30
20732,20732,0,23
20733,20733,0,-19
20734,20734,0,-21
20735,20735,0,16
20736,20736,0,-25
20737,20737,0,-52
20738,20738,0,-44
20739,20739,0,29
20740,20740,0,4
20741,20741,0,5
20742,20742,0,18
20743,20743,0,33
20744,20744,0,22
20745,20745,0,-4
20746,20746,0,15
20747,20747,0,-17
20748,20748,0,85
20749,20749,0,52
20750,20750,0,-9
20751,20751,0,-29
20752,20752,0,28
20753,20753,0,60
20754,20754,0,-89
20755,20755,0,-33
20756,20756,0,-65
20757,20757,0,4
20758,20758,0,74
20759,20759,0,4
20760,20760,0,-59
20761,20761,0,-19
20762,20762,0,15
20763,20763,0,37
20764,20764,0,56
20765,20765,0,9
20766,20766,0,47
20767,20767,0,90
20768,20768,0,-33
20769,20769,0,-42
20770,20770,0,-86
20771,20771,0,-3
20772,20772,0,-17
20773,20773,0,57
20774,20774,0,50
20775,20775,0,-263
20776,20776,0,95
20777,20777,0,-75
20778,20778,0,-145
20779,20779,0,161
20780,20780,0,16
20781,20781,0,3
20782,20782,0,-20
20783,20783,0,7
20784,20784,0,27
20785,20785,0,58
20786,20786,0,39
20787,20787,0,-111
20788,20788,0,-75
20789,20789,0,57
20790,20790,0,62
20791,20791,0,-35
20792,20792,0,-4
20793,20793,0,9
20794,20794,0,5
20795,20795,0,91
20796,20796,0,4
20797,20797,0,36
20798,20798,0,14
20799,20799,0,51
20800,20800,0,84
20801,20801,0,-31
20802,20802,0,-44
20803,20803,0,-32
20804,20804,0,69
20805,20805,0,-29
20806,20806,0,-61
20807,20807,0,22
20808,20808,0,-1
20809,20809,0,90
20810,20810,0,-17
20811,20811,0,16
20812,20812,0,26
20813,20813,0,37
20814,20814,0,21
20815,20815,0,-55
20816,20816,0,-24
20817,20817,0,8
20818,20818,0,122
20819,20819,0,39
20820,20820,0,-52
20821,20821,0,17
20822,20822,0,-38
20823,20823,0,35
20824,20824,0,-129
20825,20825,0,-88
20826,20826,0,-12
20827,20827,0,61
20828,20828,0,63
20829,20829,0,59
20830,20830,0,81
20831,20831,0,52
20832,20832,0,37
20833,20833,0,33
20834,20834,0,-49
20835,20835,0,21
20836,20836,0,13
20837,20837,0,13
20838,20838,0,-39
20839,20839,0,-97
20840,20840,0,11
20841,20841,0,69
20842,20842,0,65
20843,20843,0,-21
20844,20844,0,-9
20845,20845,0,12
20846,20846,0,65
20847,20847,0,35
20848,20848,0,8
20849,20849,0,26
20850,20850,0,-39
20851,20851,0,2
20852,20852,0,13
20853,20853,0,14
20854,20854,0,35
20855,20855,0,5
20856,20856,0,35
20857,20857,0,20
20858,20858,0,12
20859,20859,0,56
20860,20860,0,11
20861,20861,0,77
20862,20862,0,-40
20863,20863,0,18
20864,20864,0,-56
20865,20865,0,-46
20866,20866,0,-47
20867,20867,0,-1
20868,20868,0,37
20869,20869,0,112
20870,20870,0,-17
20871,20871,0,-170
20872,20872,0,36
20873,20873,0,-13
20874,20874,0,-39
20875,20875,0,10
20876,20876,0,-15
20877,20877,0,44
20878,20878,0,30
20879,20879,0,5
20880,20880,0,-2
20881,20881,0,-11
20882,20882,0,12
20883,20883,0,4
20884,20884,0,36
20885,20885,0,51
20886,20886,0,47
20887,20887,0,7
20888,20888,0,18
20889,20889,0,25
20890,20890,0,-42
20891,20891,0,1
20892,20892,0,-2
20893,20893,0,-36
20894,20894,0,-61
20895,20895,0,13
20896,20896,0,31
20897,20897,0,-23
20898,20898,0,12
20899,20899,0,-31
20900,20900,0,45
20901,20901,0,-7
20902,20902,0,-43
20903,20903,0,55
20904,20904,0,99
20905,20905,0,193
20906,20906,0,-67
20907,20907,0,-32
20908,20908,0,-41
20909,20909,0,52
20910,20910,0,127
20911,20911,0,-7
20912,20912,0,-15
20913,20913,0,-52
20914,20914,0,-6
20915,20915,0,-1
20916,20916,0,19
20917,20917,0,-2
20918,20918,0,-60
20919,20919,0,23
20920,20920,0,33
20921,20921,0,-9
20922,20922,0,79
20923,20923,0,55
20924,20924,0,84
20925,20925,0,-57
20926,20926,0,-27
20927,20927,0,-70
20928,20928,0,19
20929,20929,0,67
20930,20930,0,-37
20931,20931,0,-10
20932,20932,0,9
20933,20933,0,75
20934,20934,0,87
20935,20935,0,43
20936,20936,0,42
20937,20937,0,9
20938,20938,0,-13
20939,20939,0,18
20940,20940,0,15
20941,20941,0,55
20942,20942,0,97
20943,20943,0,-3
20944,20944,0,-26
20945,20945,0,-31
20946,20946,0,30
20947,20947,0,37
20948,20948,0,-7
20949,20949,0,25
20950,20950,0,-4
20951,20951,0,39
20952,20952,0,42
20953,20953,0,-106
20954,20954,0,5
20955,20955,0,59
20956,20956,0,191
20957,20957,0,-7
20958,20958,0,-4
20959,20959,0,-91
20960,20960,0,-57
20961,20961,0,126
20962,20962,0,2
20963,20963,0,10
20964,20964,0,-40
20965,20965,0,-19
20966,20966,0,42
20967,20967,0,31
20968,20968,0,12
20969,20969,0,-26
20970,20970,0,33
20971,20971,0,-6
20972,20972,0,11
20973,20973,0,92
20974,20974,0,-77
20975,20975,0,98
20976,20976,0,26
20977,20977,0,-14
20978,20978,0,81
20979,20979,0,-38
20980,20980,0,60
20981,20981,0,73
20982,20982,0,36
20983,20983,0,58
20984,20984,0,39
20985,20985,0,8
20986,20986,0,9
20987,20987,0,85
20988,20988,0,-37
20989,20989,0,7
20990,20990,0,-73
20991,20991,0,-51
20992,20992,0,8
20993,20993,0,10
20994,20994,0,8
20995,20995,0,-34
20996,20996,0,-8
20997,20997,0,13
20998,20998,0,67
20999,20999,0,-14
21000,21000,0,-58
21001,21001,0,36
21002,21002,0,32
21003,21003,0,-41
21004,21004,0,-72
21005,21005,0,-96
21006,21006,0,-8
21007,21007,0,36
21008,21008,0,46
21009,21009,0,6
21010,21010,0,69
21011,21011,0,123
21012,21012,0,113
21013,21013,0,53
21014,21014,0,199
21015,21015,0,84
21016,21016,0,53
21017,21017,0,171
21018,21018,0,100
21019,21019,0,9
21020,21020,0,-140
21021,21021,0,-6
21022,21022,0,-38
21023,21023,0,56
21024,21024,0,168
21025,21025,0,378
21026,21026,0,110
21027,21027,0,-72
21028,21028,0,-5
21029,21029,0,-132
21030,21030,0,-74
21031,21031,0,-110
21032,21032,0,68
21033,21033,0,219
21034,21034,0,231
21035,21035,0,245
21036,21036,0,-24
21037,21037,0,-146
21038,21038,0,-19
21039,21039,0,-131
21040,21040,0,-55
21041,21041,0,-13
21042,21042,0,-96
21043,21043,0,88
21044,21044,0,154
21045,21045,0,-3
21046,21046,0,-53
21047,21047,0,-51
21048,21048,0,32
21049,21049,0,1
21050,21050,0,-34
21051,21051,0,-49
21052,21052,0,-136
21053,21053,0,-61
21054,21054,0,19
21055,21055,0,0
21056,21056,0,49
21057,21057,0,15
21058,21058,0,75
21059,21059,0,-10
21060,21060,0,-13
21061,21061,0,18
21062,21062,0,27
21063,21063,0,63
21064,21064,0,-27
21065,21065,0,-145
21066,21066,0,87
21067,21067,0,29
21068,21068,0,-65
21069,21069,0,73
21070,21070,0,3
21071,21071,0,38
21072,21072,0,-55
21073,21073,0,-62
21074,21074,0,-40
21075,21075,0,37
21076,21076,0,56
21077,21077,0,64
21078,21078,0,58
21079,21079,0,-49
21080,21080,0,17
21081,21081,0,82
21082,21082,0,42
21083,21083,0,-128
21084,21084,0,-22
21085,21085,0,62
21086,21086,0,-17
21087,21087,0,56
21088,21088,0,87
21089,21089,0,27
21090,21090,0,112
21091,21091,0,95
21092,21092,0,123
21093,21093,0,83
21094,21094,0,75
21095,21095,0,27
21096,21096,0,-30
21097,21097,0,-40
21098,21098,0,-38
21099,21099,0,39
21100,21100,0,-85
21101,21101,0,-94
21102,21102,0,-65
21103,21103,0,-21
21104,21104,0,-61
21105,21105,0,-115
21106,21106,0,-98
21107,21107,0,19
21108,21108,0,-5
21109,21109,0,31
21110,21110,0,162
21111,21111,0,120
21112,21112,0,48
21113,21113,0,34
21114,21114,0,43
21115,21115,0,-42
21116,21116,0,-1
21117,21117,0,113
21118,21118,0,68
21119,21119,0,-1
21120,21120,0,-46
21121,21121,0,5
21122,21122,0,77
21123,21123,0,2
21124,21124,0,-52
21125,21125,0,-57
21126,21126,0,-49
21127,21127,0,-17
21128,21128,0,-19
21129,21129,0,-48
21130,21130,0,-35
21131,21131,0,-9
21132,21132,0,36
21133,21133,0,55
21134,21134,0,35
21135,21135,0,51
21136,21136,0,52
21137,21137,0,147
21138,21138,0,-148
21139,21139,0,-2
21140,21140,0,155
21141,21141,0,63
21142,21142,0,42
21143,21143,0,132
21144,21144,0,116
21145,21145,0,-41
21146,21146,0,-7
21147,21147,0,-34
21148,21148,0,-80
21149,21149,0,23
21150,21150,0,37
21151,21151,0,-57
21152,21152,0,4
21153,21153,0,-24
21154,21154,0,56
21155,21155,0,55
21156,21156,0,-94
21157,21157,0,-101
21158,21158,0,3
21159,21159,0,90
21160,21160,0,53
21161,21161,0,6
21162,21162,0,-5
21163,21163,0,33
21164,21164,0,-2
21165,21165,0,51
21166,21166,0,8
21167,21167,0,-6
21168,21168,0,51
21169,21169,0,1
21170,21170,0,44
21171,21171,0,1
21172,21172,0,-2
21173,21173,0,97
21174,21174,0,2
21175,21175,0,-18
21176,21176,0,-17
21177,21177,0,18
21178,21178,0,-57
21179,21179,0,-75
21180,21180,0,70
21181,21181,0,-11
21182,21182,0,11
21183,21183,0,74
21184,21184,0,-41
21185,21185,0,-169
21186,21186,0,58
21187,21187,0,102
21188,21188,0,9
21189,21189,0,48
21190,21190,0,-18
21191,21191,0,-50
21192,21192,0,33
21193,21193,0,104
21194,21194,0,101
21195,21195,0,-112
21196,21196,0,8
21197,21197,0,59
21198,21198,0,-104
21199,21199,0,155
21200,21200,0,17
21201,21201,0,-71
21202,21202,0,69
21203,21203,0,-9
21204,21204,0,-179
21205,21205,0,71
21206,21206,0,177
21207,21207,0,-46
21208,21208,0,-74
21209,21209,0,-77
21210,21210,0,-49
21211,21211,0,8
21212,21212,0,-12
21213,21213,0,35
21214,21214,0,57
21215,21215,0,60
21216,21216,0,-78
21217,21217,0,-15
21218,21218,0,95
21219,21219,0,107
21220,21220,0,92
21221,21221,0,61
21222,21222,0,48
21223,21223,0,-31
21224,21224,0,-16
21225,21225,0,8
21226,21226,0,-104
21227,21227,0,1
21228,21228,0,93
21229,21229,0,13
21230,21230,0,-71
21231,21231,0,-14
21232,21232,0,40
21233,21233,0,-46
21234,21234,0,-10
21235,21235,0,-21
21236,21236,0,71
21237,21237,0,131
21238,21238,0,99
21239,21239,0,62
21240,21240,0,42
21241,21241,0,73
21242,21242,0,75
21243,21243,0,94
21244,21244,0,30
21245,21245,0,-74
21246,21246,0,9
21247,21247,0,101
21248,21248,0,-18
21249,21249,0,-82
21250,21250,0,-53
21251,21251,0,29
21252,21252,0,-43
21253,21253,0,-44
21254,21254,0,-3
21255,21255,0,-1
21256,21256,0,-4
21257,21257,0,-51
21258,21258,0,56
21259,21259,0,34
21260,21260,0,73
21261,21261,0,4
21262,21262,0,12
21263,21263,0,47
21264,21264,0,5
21265,21265,0,11
21266,21266,0,-27
21267,21267,0,-35
21268,21268,0,-6
21269,21269,0,103
21270,21270,0,71
21271,21271,0,-39
21272,21272,0,-83
21273,21273,0,-49
21274,21274,0,-26
21275,21275,0,-20
21276,21276,0,-37
21277,21277,0,-34
21278,21278,0,-10
21279,21279,0,37
21280,21280,0,-7
21281,21281,0,-28
21282,21282,0,-52
21283,21283,0,7
21284,21284,0,40
21285,21285,0,18
21286,21286,0,28
21287,21287,0,12
21288,21288,0,44
21289,21289,0,36
21290,21290,0,-40
21291,21291,0,-23
21292,21292,0,49
21293,21293,0,84
21294,21294,0,103
21295,21295,0,59
21296,21296,0,34
21297,21297,0,-57
21298,21298,0,-15
21299,21299,0,-58
21300,21300,0,80
21301,21301,0,71
21302,21302,0,3
21303,21303,0,-2
21304,21304,0,-35
21305,21305,0,68
21306,21306,0,6
21307,21307,0,14
21308,21308,0,-53
21309,21309,0,-117
21310,21310,0,-106
21311,21311,0,41
21312,21312,0,50
21313,21313,0,-83
21314,21314,0,35
21315,21315,0,106
21316,21316,0,29
21317,21317,0,-34
21318,21318,0,-82
21319,21319,0,-57
21320,21320,0,69
21321,21321,0,47
21322,21322,0,12
21323,21323,0,-40
21324,21324,0,61
21325,21325,0,38
21326,21326,0,462
21327,21327,0,1076
21328,21328,0,350
21329,21329,0,-477
21330,21330,0,-734
21331,21331,0,-534
21332,21332,0,-330
21333,21333,0,108
21334,21334,0,193
21335,21335,0,85
21336,21336,0,-1
21337,21337,0,-168
21338,21338,0,-83
21339,21339,0,-73
21340,21340,0,-104
21341,21341,0,76
21342,21342,0,184
21343,21343,0,116
21344,21344,0,71
21345,21345,0,-92
21346,21346,0,-36
21347,21347,0,-66
21348,21348,0,-19
21349,21349,0,2
21350,21350,0,-43
21351,21351,0,89
21352,21352,0,24
21353,21353,0,20
21354,21354,0,-56
21355,21355,0,-49
21356,21356,0,51
21357,21357,0,39
21358,21358,0,20
21359,21359,0,-23
21360,21360,0,-100
21361,21361,0,-70
21362,21362,0,129
21363,21363,0,-51
21364,21364,0,-1
21365,21365,0,-73
21366,21366,0,-93
21367,21367,0,-57
21368,21368,0,-20
21369,21369,0,31
21370,21370,0,12
21371,21371,0,49
21372,21372,0,99
21373,21373,0,40
21374,21374,0,47
21375,21375,0,8
21376,21376,0,-29
21377,21377,0,-75
21378,21378,0,-49
21379,21379,0,-50
21380,21380,0,46
21381,21381,0,70
21382,21382,0,-39
21383,21383,0,21
21384,21384,0,116
21385,21385,0,83
21386,21386,0,-6
21387,21387,0,-74
21388,21388,0,-97
21389,21389,0,-17
21390,21390,0,-45
21391,21391,0,8
21392,21392,0,-87
21393,21393,0,91
21394,21394,0,50
21395,21395,0,-53
21396,21396,0,22
21397,21397,0,64
21398,21398,0,18
21399,21399,0,24
21400,21400,0,40
21401,21401,0,-65
21402,21402,0,46
21403,21403,0,87
21404,21404,0,-8
21405,21405,0,76
21406,21406,0,-32
21407,21407,0,-23
21408,21408,0,39
21409,21409,0,-25
21410,21410,0,-15
21411,21411,0,40
21412,21412,0,-17
21413,21413,0,44
21414,21414,0,156
21415,21415,0,-19
21416,21416,0,-70
21417,21417,0,-129
21418,21418,0,-147
21419,21419,0,-11
21420,21420,0,35
21421,21421,0,57
21422,21422,0,61
21423,21423,0,-85
21424,21424,0,-11
21425,21425,0,-19
21426,21426,0,-22
21427,21427,0,38
21428,21428,0,-42
21429,21429,0,7
21430,21430,0,70
21431,21431,0,51
21432,21432,0,-13
21433,21433,0,-34
21434,21434,0,-7
21435,21435,0,20
21436,21436,0,16
21437,21437,0,76
21438,21438,0,3
21439,21439,0,45
21440,21440,0,34
21441,21441,0,-41
21442,21442,0,24
21443,21443,0,82
21444,21444,0,20
21445,21445,0,64
21446,21446,0,48
21447,21447,0,-4
21448,21448,0,-51
21449,21449,0,22
21450,21450,0,33
21451,21451,0,103
21452,21452,0,78
21453,21453,0,47
21454,21454,0,-62
21455,21455,0,40
21456,21456,0,24
21457,21457,0,5
21458,21458,0,49
21459,21459,0,-186
21460,21460,0,-260
21461,21461,0,-135
21462,21462,0,68
21463,21463,0,-11
21464,21464,0,-6
21465,21465,0,-80
21466,21466,0,-98
21467,21467,0,-234
21468,21468,0,-322
21469,21469,0,-48
21470,21470,0,0
21471,21471,0,16
21472,21472,0,505
21473,21473,0,399
21474,21474,0,-70
21475,21475,0,9
21476,21476,0,144
21477,21477,0,-107
21478,21478,0,-176
21479,21479,0,34
21480,21480,0,142
21481,21481,0,-15
21482,21482,0,67
21483,21483,0,49
21484,21484,0,-3
21485,21485,0,-53
21486,21486,0,-86
21487,21487,0,-58
21488,21488,0,-35
21489,21489,0,38
21490,21490,0,3
21491,21491,0,141
21492,21492,0,15
21493,21493,0,-37
21494,21494,0,38
21495,21495,0,-23
21496,21496,0,-40
21497,21497,0,47
21498,21498,0,36
21499,21499,0,7
21500,21500,0,96
21501,21501,0,90
21502,21502,0,-23
21503,21503,0,53
21504,21504,0,58
21505,21505,0,41
21506,21506,0,-100
21507,21507,0,-11
21508,21508,0,137
21509,21509,0,147
21510,21510,0,8
21511,21511,0,-78
21512,21512,0,-3
21513,21513,0,-80
21514,21514,0,125
21515,21515,0,-115
21516,21516,0,-95
21517,21517,0,16
21518,21518,0,-58
21519,21519,0,162
21520,21520,0,72
21521,21521,0,-160
21522,21522,0,118
21523,21523,0,-66
21524,21524,0,9
21525,21525,0,98
21526,21526,0,24
21527,21527,0,66
21528,21528,0,-12
21529,21529,0,-2
21530,21530,0,-21
21531,21531,0,49
21532,21532,0,-13
21533,21533,0,55
21534,21534,0,37
21535,21535,0,-47
21536,21536,0,-28
21537,21537,0,26
21538,21538,0,-35
21539,21539,0,-22
21540,21540,0,4
21541,21541,0,25
21542,21542,0,-31
21543,21543,0,-44
21544,21544,0,58
21545,21545,0,32
21546,21546,0,-8
21547,21547,0,-103
21548,21548,0,-111
21549,21549,0,38
21550,21550,0,139
21551,21551,0,12
21552,21552,0,-41
21553,21553,0,13
21554,21554,0,-43
21555,21555,0,9
21556,21556,0,69
21557,21557,0,11
21558,21558,0,9
21559,21559,0,97
21560,21560,0,40
21561,21561,0,54
21562,21562,0,-32
21563,21563,0,-31
21564,21564,0,22
21565,21565,0,22
21566,21566,0,-69
21567,21567,0,1
21568,21568,0,43
21569,21569,0,-78
21570,21570,0,-7
21571,21571,0,-93
21572,21572,0,42
21573,21573,0,52
21574,21574,0,-13
21575,21575,0,-30
21576,21576,0,-212
21577,21577,0,-108
21578,21578,0,-139
21579,21579,0,37
21580,21580,0,152
21581,21581,0,123
21582,21582,0,40
21583,21583,0,251
21584,21584,0,-167
21585,21585,0,85
21586,21586,0,-99
21587,21587,0,149
21588,21588,0,-44
21589,21589,0,-37
21590,21590,0,39
21591,21591,0,-24
21592,21592,0,94
21593,21593,0,3
21594,21594,0,-13
21595,21595,0,50
21596,21596,0,22
21597,21597,0,40
21598,21598,0,-53
21599,21599,0,-35
21600,21600,0,-33
21601,21601,0,51
21602,21602,0,84
21603,21603,0,2
21604,21604,0,25
21605,21605,0,13
21606,21606,0,87
21607,21607,0,129
21608,21608,0,49
21609,21609,0,-38
21610,21610,0,-55
21611,21611,0,-69
21612,21612,0,14
21613,21613,0,43
21614,21614,0,-74
21615,21615,0,32
21616,21616,0,-120
21617,21617,0,-21
21618,21618,0,8
21619,21619,0,-91
21620,21620,0,219
21621,21621,0,-15
21622,21622,0,-105
21623,21623,0,212
21624,21624,0,41
21625,21625,0,-11
21626,21626,0,12
21627,21627,0,-21
21628,21628,0,16
21629,21629,0,-44
21630,21630,0,72
21631,21631,0,-10
21632,21632,0,-20
21633,21633,0,35
21634,21634,0,-8
21635,21635,0,-13
21636,21636,0,-77
21637,21637,0,33
21638,21638,0,37
21639,21639,0,19
21640,21640,0,24
21641,21641,0,-70
21642,21642,0,-2
21643,21643,0,94
21644,21644,0,46
21645,21645,0,21
21646,21646,0,3
21647,21647,0,36
21648,21648,0,-2
21649,21649,0,7
21650,21650,0,-55
21651,21651,0,-1
21652,21652,0,44
21653,21653,0,-31
21654,21654,0,-10
21655,21655,0,-35
21656,21656,0,-38
21657,21657,0,-75
21658,21658,0,-100
21659,21659,0,-38
21660,21660,0,51
21661,21661,0,68
21662,21662,0,-49
21663,21663,0,-9
21664,21664,0,57
21665,21665,0,14
21666,21666,0,67
21667,21667,0,-63
21668,21668,0,-4
21669,21669,0,-14
21670,21670,0,-6
21671,21671,0,36
21672,21672,0,-86
21673,21673,0,-19
21674,21674,0,23
21675,21675,0,115
21676,21676,0,467
21677,21677,0,195
21678,21678,0,-134
21679,21679,0,11
21680,21680,0,-54
21681,21681,0,103
21682,21682,0,-37
21683,21683,0,158
21684,21684,0,-39
21685,21685,0,-15
21686,21686,0,9
21687,21687,0,-55
21688,21688,0,82
21689,21689,0,41
21690,21690,0,193
21691,21691,0,184
21692,21692,0,-50
21693,21693,0,-147
21694,21694,0,9
21695,21695,0,-158
21696,21696,0,-82
21697,21697,0,45
21698,21698,0,-123
21699,21699,0,-38
21700,21700,0,86
21701,21701,0,39
21702,21702,0,-192
21703,21703,0,57
21704,21704,0,-135
21705,21705,0,-82
21706,21706,0,96
21707,21707,0,123
21708,21708,0,113
21709,21709,0,-22
21710,21710,0,-78
21711,21711,0,-14
21712,21712,0,253
21713,21713,0,193
