Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0],top_i/waveform_iq_waveform_i[17:0],top_i/lut_decoder_1_x8[17:0],top_i/ddc_branch_0_x7673,top_i/xlslice_1_Dout[35:0],top_i/xlslice_2_Dout[35:0],top_i/unwrap_diff_0_x55,top_i/unwrap_diff_0_x56[31:0],top_i/signal_input_adc_out_2[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED
2294,2294,0,-43,-22365,-129149,0,-533180,-2745992,1,-95579620,-16
2295,2295,0,31,129148,-22365,0,-950362,-2542697,1,-71699502,-13
2296,2296,0,-19,22364,129148,0,-1240534,-2487643,1,-35411144,-18
2297,2297,0,72,-129149,22364,0,-1325017,-2563446,1,-3399692,-32
2298,2298,0,-18,-22365,-129149,0,-1313846,-2725762,1,17771188,-24
2299,2299,0,33,129148,-22365,0,-1028596,-2734457,1,28030324,-36
2300,2300,0,-77,22364,129148,0,-735953,-2645095,1,29629296,-15
2301,2301,0,170,-129149,22364,0,-534240,-2480186,1,24635930,-21
2302,2302,0,112,-22365,-129149,0,-389405,-2217576,1,14510888,-21
2303,2303,0,16,129148,-22365,0,-364967,-1961014,1,-401388,-8
2304,2304,0,-178,22364,129148,0,-557863,-1773937,1,-17242792,-14
2305,2305,0,-30,-129149,22364,0,-705053,-1730719,1,-27825648,-9
2306,2306,0,91,-22365,-129149,0,-731512,-1822648,1,-25750432,-31
2307,2307,0,21,129148,-22365,0,-792040,-2026885,1,-15899310,-14
2308,2308,0,206,22364,129148,0,-882541,-2316383,1,-6135782,-22
2309,2309,0,-20,-129149,22364,0,-1099446,-2727242,1,1327102,-14
2310,2310,0,-34,-22365,-129149,0,-1135634,-3112282,1,8424266,-23
2311,2311,0,47,129148,-22365,0,-1188230,-3381916,1,18111158,-20
2312,2312,0,20,22364,129148,0,-1061412,-3319555,1,33741658,-31
2313,2313,0,11,-129149,22364,0,-667929,-2984984,1,59509674,-5
2314,2314,0,9,-22365,-129149,0,-114006,-2548953,1,98202571,-7
2315,2315,0,-4,129148,-22365,0,395372,-2132968,1,138873352,-18
2316,2316,0,-32,22364,129148,0,922563,-1820809,1,145516290,-19
2317,2317,0,-71,-129149,22364,0,1363244,-1634376,1,99580270,-13
2318,2318,0,-81,-22365,-129149,0,1364749,-1420256,1,28563954,-13
2319,2319,0,49,129148,-22365,0,1108959,-1331926,1,-52809926,-22
2320,2320,0,-30,22364,129148,0,701981,-1315233,1,-158443686,-27
2321,2321,0,-10,-129149,22364,0,160558,-1334499,1,-260426119,-4
2322,2322,0,39,-22365,-129149,0,-538380,-1467909,1,-234573092,-22
2323,2323,0,-6,129148,-22365,0,-1314439,-1705393,1,-130842280,-22
2324,2324,0,-7,22364,129148,0,-1884779,-1723301,1,-53251204,-41
2325,2325,0,29,-129149,22364,0,-2045146,-1722394,1,1146880,-16
2326,2326,0,34,-22365,-129149,0,-1996014,-1860992,1,51055748,-27
2327,2327,0,4,129148,-22365,0,-1621961,-2108415,1,102858944,-15
2328,2328,0,82,22364,129148,0,-1098222,-2218668,1,141237772,-21
2329,2329,0,36,-129149,22364,0,-467020,-2290401,1,137871382,-21
2330,2330,0,-41,-22365,-129149,0,193697,-2623890,1,98484053,-27
2331,2331,0,-18,129148,-22365,0,624277,-2946888,1,54263886,-33
2332,2332,0,-23,22364,129148,0,1075503,-3165909,1,19831436,-10
2333,2333,0,-15,-129149,22364,0,990965,-3175755,1,-4677454,-7
2334,2334,0,-45,-22365,-129149,0,635224,-2950125,1,-21248662,-19
2335,2335,0,96,129148,-22365,0,365150,-2680517,1,-30938670,-5
2336,2336,0,67,22364,129148,0,95328,-2425914,1,-34788692,-9
2337,2337,0,23,-129149,22364,0,-104386,-2074666,1,-35544536,-21
2338,2338,0,20,-22365,-129149,0,-199818,-1990921,1,-37975935,-24
2339,2339,0,-5,129148,-22365,0,-214600,-1956407,1,-46647440,-27
2340,2340,0,-3,22364,129148,0,-269265,-1917161,1,-62443524,-18
2341,2341,0,-36,-129149,22364,0,-403191,-1819628,1,-78781362,-21
2342,2342,0,67,-22365,-129149,0,-812304,-1705651,1,-82249258,-12
2343,2343,0,5,129148,-22365,0,-1214187,-1563405,1,-63407020,-19
2344,2344,0,30,22364,129148,0,-1490340,-1577105,1,-28350002,1
2345,2345,0,53,-129149,22364,0,-1662885,-1670569,1,8997714,-20
2346,2346,0,-45,-22365,-129149,0,-1604311,-1840608,1,38176114,-19
2347,2347,0,4,129148,-22365,0,-1348720,-2139839,1,54057076,-21
2348,2348,0,-47,22364,129148,0,-1179921,-2576337,1,56892474,-23
2349,2349,0,59,-129149,22364,0,-1086215,-2984494,1,51044350,-15
2350,2350,0,50,-22365,-129149,0,-919874,-3221000,1,41702964,-28
2351,2351,0,39,129148,-22365,0,-687641,-3145530,1,32429618,-7
2352,2352,0,-74,22364,129148,0,-471303,-2904805,1,24918506,-15
2353,2353,0,73,-129149,22364,0,-354468,-2756005,1,19307184,-14
2354,2354,0,-14,-22365,-129149,0,-284211,-2658115,1,15202988,-22
2355,2355,0,71,129148,-22365,0,-195813,-2560725,1,11817946,-24
2356,2356,0,-109,22364,129148,0,-102663,-2535213,1,8834890,-11
2357,2357,0,-155,-129149,22364,0,-78457,-2599237,1,6757200,-6
2358,2358,0,54,-22365,-129149,0,-68090,-2741492,1,6516576,-15
2359,2359,0,105,129148,-22365,0,-59326,-2879828,1,8428382,-22
2360,2360,0,112,22364,129148,0,39580,-2983033,1,12531225,-9
2361,2361,0,5,-129149,22364,0,184231,-3066721,1,18486798,-12
2362,2362,0,-99,-22365,-129149,0,205118,-3095350,1,25592468,-3
2363,2363,0,40,129148,-22365,0,340009,-2896296,1,31728968,-28
2364,2364,0,15,22364,129148,0,443683,-2392911,1,31524542,-2
2365,2365,0,105,-129149,22364,0,429956,-1828710,1,15035030,-19
2366,2366,0,9,-22365,-129149,0,219956,-1447093,1,-30619148,-29
2367,2367,0,13,129148,-22365,0,-81931,-1261665,1,-106729287,-22
2368,2368,0,11,22364,129148,0,-229914,-1049026,1,-163980298,-21
2369,2369,0,26,-129149,22364,0,-513169,-1148145,1,-139272210,-8
2370,2370,0,49,-22365,-129149,0,-1110312,-1691611,1,-76696284,-28
2371,2371,0,75,129148,-22365,0,-1656240,-1965340,1,-25789812,-17
2372,2372,0,-28,22364,129148,0,-1778739,-1850148,1,12737236,-15
2373,2373,0,-61,-129149,22364,0,-1688262,-2010228,1,47587534,-29
2374,2374,0,80,-22365,-129149,0,-1493320,-2290763,1,81011280,-26
2375,2375,0,-16,129148,-22365,0,-1052634,-2550868,1,104247920,-27
2376,2376,0,-187,22364,129148,0,-524610,-2862921,1,103477308,-13
2377,2377,0,31,-129149,22364,0,-59257,-3108188,1,78587187,-9
2378,2378,0,-30,-22365,-129149,0,341567,-3439826,1,44599442,-10
2379,2379,0,226,129148,-22365,0,559550,-3725608,1,13393744,-10
2380,2380,0,38,22364,129148,0,511752,-3925182,1,-11689814,-7
2381,2381,0,33,-129149,22364,0,339834,-3826132,1,-31243734,-31
2382,2382,0,-32,-22365,-129149,0,10679,-3471905,1,-46708449,-17
2383,2383,0,31,129148,-22365,0,-352139,-2978991,1,-59859936,-13
2384,2384,0,32,22364,129148,0,-656740,-2469025,1,-72723152,-16
2385,2385,0,27,-129149,22364,0,-942213,-1965174,1,-87137132,-16
2386,2386,0,-1,-22365,-129149,0,-1095898,-1554896,1,-101217476,-25
2387,2387,0,-7,129148,-22365,0,-1152243,-1283215,1,-102710624,-9
2388,2388,0,92,22364,129148,0,-1060885,-986351,1,-70462304,-27
2389,2389,0,111,-129149,22364,0,-908666,-816987,1,-1531898,-27
2390,2390,0,3,-22365,-129149,0,-842293,-823676,1,67890032,-20
2391,2391,0,29,129148,-22365,0,-923308,-1007516,1,90702496,-17
2392,2392,0,12,22364,129148,0,-1084969,-1396744,1,67477176,-10
2393,2393,0,-90,-129149,22364,0,-1236346,-1815578,1,31496660,-21
2394,2394,0,33,-22365,-129149,0,-1331826,-2230639,1,-1560556,-21
2395,2395,0,84,129148,-22365,0,-1411384,-2576173,1,-30983514,-23
2396,2396,0,-24,22364,129148,0,-1603062,-2580658,1,-57739368,-24
2397,2397,0,138,-129149,22364,0,-1978880,-2301510,1,-77910738,-23
2398,2398,0,-61,-22365,-129149,0,-2164798,-1969761,1,-82470442,-15
2399,2399,0,67,129148,-22365,0,-2229813,-1514036,1,-64280500,-28
2400,2400,0,-46,22364,129148,0,-2380590,-1005870,1,-24659464,-8
2401,2401,0,68,-129149,22364,0,-2271940,-1050459,1,32240972,-15
2402,2402,0,-61,-22365,-129149,0,-1981659,-1428239,1,101149020,-4
2403,2403,0,-6,129148,-22365,0,-1612623,-1778553,1,154520890,-12
2404,2404,0,70,22364,129148,0,-1008130,-2184518,1,146800508,-21
2405,2405,0,-57,-129149,22364,0,-406798,-2593507,1,92189064,-22
2406,2406,0,54,-22365,-129149,0,-134417,-2924861,1,35765562,-16
2407,2407,0,8,129148,-22365,0,-84015,-2952143,1,-10191666,-29
2408,2408,0,53,22364,129148,0,-250722,-2758675,1,-49496064,-23
2409,2409,0,7,-129149,22364,0,-555385,-2412572,1,-82410570,-28
2410,2410,0,-23,-22365,-129149,0,-868402,-2037216,1,-98533612,-13
2411,2411,0,-6,129148,-22365,0,-1148934,-1755334,1,-83271126,-10
2412,2412,0,32,22364,129148,0,-1424334,-1448873,1,-36443662,-15
2413,2413,0,-10,-129149,22364,0,-1505851,-1346025,1,24450766,-22
2414,2414,0,-72,-22365,-129149,0,-1182591,-1388709,1,70673194,-14
2415,2415,0,-5,129148,-22365,0,-860187,-1554883,1,73853650,-22
2416,2416,0,27,22364,129148,0,-591102,-1831099,1,40620196,-37
2417,2417,0,51,-129149,22364,0,-520616,-2204803,1,872454,-5
2418,2418,0,20,-22365,-129149,0,-664388,-2333892,1,-28354030,-20
2419,2419,0,70,129148,-22365,0,-1004235,-2288481,1,-42542462,-22
2420,2420,0,8,22364,129148,0,-1299336,-2200220,1,-40493220,-23
2421,2421,0,-283,-129149,22364,0,-1482633,-2104169,1,-22483626,-19
2422,2422,0,6,-22365,-129149,0,-1476714,-2113398,1,8761174,-10
2423,2423,0,43,129148,-22365,0,-1231550,-2111878,1,44448064,-9
2424,2424,0,27,22364,129148,0,-932800,-1970882,1,66796386,-17
2425,2425,0,-43,-129149,22364,0,-565117,-2016214,1,60944606,-4
2426,2426,0,4,-22365,-129149,0,-494008,-2368082,1,34170404,-7
2427,2427,0,73,129148,-22365,0,-402961,-2666391,1,4271992,-19
2428,2428,0,7,22364,129148,0,-477475,-2857764,1,-19221356,-14
2429,2429,0,23,-129149,22364,0,-650812,-3024048,1,-34632906,-18
2430,2430,0,-29,-22365,-129149,0,-909754,-2734769,1,-42407622,-17
2431,2431,0,102,129148,-22365,0,-1033276,-2265566,1,-42701996,-21
2432,2432,0,42,22364,129148,0,-1078966,-1726067,1,-34436654,-18
2433,2433,0,-25,-129149,22364,0,-941288,-1289331,1,-14998168,-9
2434,2434,0,-98,-22365,-129149,0,-700629,-1083757,1,18840214,-17
2435,2435,0,-37,129148,-22365,0,-387966,-953825,1,62622588,-9
2436,2436,0,61,22364,129148,0,-141578,-900044,1,88840944,-19
2437,2437,0,11,-129149,22364,0,-89127,-1039007,1,66759522,-6
2438,2438,0,108,-22365,-129149,0,-12499,-1116972,1,15676224,-18
2439,2439,0,61,129148,-22365,0,-48102,-1082824,1,-28945924,-13
2440,2440,0,-9,22364,129148,0,-309221,-1207003,1,-55693344,-8
2441,2441,0,10,-129149,22364,0,-531890,-1239569,1,-65962194,-25
2442,2442,0,61,-22365,-129149,0,-748050,-1386124,1,-64613250,-21
2443,2443,0,-43,129148,-22365,0,-904656,-1522526,1,-57050080,-15
2444,2444,0,-34,22364,129148,0,-1012345,-1634535,1,-47543428,-26
2445,2445,0,1,-129149,22364,0,-1252092,-1603010,1,-37695900,-23
2446,2446,0,16,-22365,-129149,0,-1469459,-1369268,1,-27064810,-19
2447,2447,0,75,129148,-22365,0,-1516785,-1401212,1,-13989698,-20
2448,2448,0,20,22364,129148,0,-1385670,-1490135,1,3792752,-24
2449,2449,0,53,-129149,22364,0,-1386481,-1545974,1,26432126,-17
2450,2450,0,31,-22365,-129149,0,-1409007,-1651939,1,46805200,-24
2451,2451,0,55,129148,-22365,0,-1345105,-1784159,1,52029570,-12
2452,2452,0,71,22364,129148,0,-1075941,-1874659,1,38245690,-11
2453,2453,0,8,-129149,22364,0,-1061995,-2076905,1,16673472,-15
2454,2454,0,-11,-22365,-129149,0,-1146178,-2515849,1,-1835018,-17
2455,2455,0,-19,129148,-22365,0,-1276138,-2904794,1,-14535342,-13
2456,2456,0,9,22364,129148,0,-1564490,-2908383,1,-23116442,-16
2457,2457,0,49,-129149,22364,0,-1886665,-2643333,1,-29896168,-14
2458,2458,0,-9,-22365,-129149,0,-1795445,-2254470,1,-36222260,-20
2459,2459,0,41,129148,-22365,0,-1519990,-1805280,1,-41783668,-25
2460,2460,0,-20,22364,129148,0,-1235451,-1319825,1,-40603972,-20
2461,2461,0,113,-129149,22364,0,-1013793,-891009,1,-12720856,-26
2462,2462,0,89,-22365,-129149,0,-651417,-692514,1,70141640,-18
2463,2463,0,162,129148,-22365,0,-283018,-752199,1,148769308,2
2464,2464,0,-66,22364,129148,0,-173050,-1066965,1,111087968,-7
2465,2465,0,0,-129149,22364,0,-200032,-1587201,1,48287974,-17
2466,2466,0,40,-22365,-129149,0,-327903,-2342016,1,18070184,-12
2467,2467,0,125,129148,-22365,0,-402875,-3068221,1,6635326,-27
2468,2468,0,-12,22364,129148,0,-380037,-3427242,1,1998870,-15
2469,2469,0,-56,-129149,22364,0,-296458,-3623834,1,-937986,-21
2470,2470,0,-132,-22365,-129149,0,-245023,-3601136,1,-4337664,-33
2471,2471,0,51,129148,-22365,0,-200529,-3330906,1,-9215806,-15
2472,2472,0,59,22364,129148,0,-286635,-2829923,1,-16161446,-25
2473,2473,0,11,-129149,22364,0,-485100,-2438045,1,-25466372,-10
2474,2474,0,77,-22365,-129149,0,-619634,-2097564,1,-37582220,-26
2475,2475,0,-20,129148,-22365,0,-576978,-1833647,1,-53600668,-20
2476,2476,0,30,22364,129148,0,-601820,-1487021,1,-75279052,-20
2477,2477,0,27,-129149,22364,0,-656329,-779409,1,-101988452,-24
2478,2478,0,-55,-22365,-129149,0,-696847,-478873,1,-120133838,-14
2479,2479,0,-2,129148,-22365,0,-755218,-414067,1,-98244748,-10
2480,2480,0,-58,22364,129148,0,-653753,-304022,1,-27678428,-18
2481,2481,0,-51,-129149,22364,0,-603457,-467652,1,52719838,-9
2482,2482,0,-18,-22365,-129149,0,-781792,-706571,1,95574496,-32
2483,2483,0,-58,129148,-22365,0,-879892,-888920,1,88957278,-29
2484,2484,0,67,22364,129148,0,-950511,-1114016,1,59419652,-14
2485,2485,0,86,-129149,22364,0,-930831,-1498765,1,29765088,-18
2486,2486,0,53,-22365,-129149,0,-1081353,-1771826,1,5349368,-3
2487,2487,0,18,129148,-22365,0,-1175367,-1787598,1,-14932672,-13
2488,2488,0,30,22364,129148,0,-1117081,-1779381,1,-31747686,-27
2489,2489,0,-17,-129149,22364,0,-1159155,-1612764,1,-42259626,-23
2490,2490,0,106,-22365,-129149,0,-1179018,-1450772,1,-38818176,-18
2491,2491,0,31,129148,-22365,0,-1116682,-1419550,1,-11910984,-32
2492,2492,0,68,22364,129148,0,-1076160,-1310384,1,38417724,-9
2493,2493,0,-148,-129149,22364,0,-1071328,-1319275,1,86433458,-16
2494,2494,0,-3,-22365,-129149,0,-956883,-1577713,1,94683372,-22
2495,2495,0,80,129148,-22365,0,-818416,-1970471,1,67641522,-6
2496,2496,0,54,22364,129148,0,-489719,-2497824,1,36750728,-23
2497,2497,0,-43,-129149,22364,0,-218408,-2967047,1,15715008,-20
2498,2498,0,-41,-22365,-129149,0,-239575,-3401549,1,4558824,-31
2499,2499,0,-60,129148,-22365,0,-372057,-3418802,1,1191912,-16
2500,2500,0,96,22364,129148,0,-441065,-3171353,1,4967298,-19
2501,2501,0,-38,-129149,22364,0,-424869,-2600707,1,16480926,-23
2502,2502,0,-4,-22365,-129149,0,-305379,-2049839,1,35290584,-12
2503,2503,0,-74,129148,-22365,0,-44731,-1618089,1,53331497,-24
2504,2504,0,-9,22364,129148,0,131597,-1440370,1,49358980,-28
2505,2505,0,32,-129149,22364,0,348447,-1411515,1,10992488,-6
2506,2506,0,90,-22365,-129149,0,391036,-1602150,1,-36771158,-16
2507,2507,0,-26,129148,-22365,0,139853,-1900180,1,-60963343,-21
2508,2508,0,254,22364,129148,0,-190250,-2230537,1,-56120296,-23
2509,2509,0,-17,-129149,22364,0,-363096,-2583782,1,-35968338,-32
2510,2510,0,56,-22365,-129149,0,-538639,-2896177,1,-12847992,-13
2511,2511,0,-7,129148,-22365,0,-661747,-3149722,1,7158820,-13
2512,2512,0,-118,22364,129148,0,-676522,-3289193,1,21256726,-28
2513,2513,0,118,-129149,22364,0,-528092,-3477691,1,27858394,-17
2514,2514,0,7,-22365,-129149,0,-368264,-3544823,1,26514062,-16
2515,2515,0,93,129148,-22365,0,-47443,-3565479,1,18417174,-21
2516,2516,0,-55,22364,129148,0,210285,-3495244,1,5992412,-11
2517,2517,0,-88,-129149,22364,0,184270,-3267882,1,-7891784,-21
2518,2518,0,42,-22365,-129149,0,-75208,-3118940,1,-19700388,-16
2519,2519,0,-34,129148,-22365,0,-308264,-2907843,1,-25367168,-22
2520,2520,0,-19,22364,129148,0,-441350,-2526478,1,-22369800,-16
2521,2521,0,-77,-129149,22364,0,-483052,-2231872,1,-12857144,-2
2522,2522,0,-37,-22365,-129149,0,-484398,-2157884,1,-3939186,-32
2523,2523,0,38,129148,-22365,0,-449576,-2330984,1,-2654206,-23
2524,2524,0,88,22364,129148,0,-471972,-2500880,1,-11116368,-24
2525,2525,0,17,-129149,22364,0,-535367,-2493410,1,-26752566,-25
2526,2526,0,62,-22365,-129149,0,-675585,-2390977,1,-44738244,-16
2527,2527,0,-84,129148,-22365,0,-852113,-2164855,1,-59521940,-10
2528,2528,0,66,22364,129148,0,-1082731,-1945443,1,-66051902,-15
2529,2529,0,72,-129149,22364,0,-1329760,-1700163,1,-61727540,-19
2530,2530,0,-47,-22365,-129149,0,-1482441,-1492693,1,-48386280,-18
2531,2531,0,52,129148,-22365,0,-1526056,-1351098,1,-30839394,-12
2532,2532,0,-22,22364,129148,0,-1555386,-1205660,1,-14121686,-20
2533,2533,0,148,-129149,22364,0,-1530370,-1181373,1,-2342892,-11
2534,2534,0,39,-22365,-129149,0,-1406767,-1325021,1,2809836,-20
2535,2535,0,-11,129148,-22365,0,-1394508,-1383716,1,4086660,-26
2536,2536,0,5,22364,129148,0,-1432385,-1433813,1,6782946,-12
2537,2537,0,-106,-129149,22364,0,-1553968,-1522757,1,13593270,-31
2538,2538,0,48,-22365,-129149,0,-1748250,-1808629,1,23905952,-16
2539,2539,0,11,129148,-22365,0,-1889664,-2204950,1,35464504,-13
2540,2540,0,71,22364,129148,0,-1804150,-2277427,1,46297314,-13
2541,2541,0,-101,-129149,22364,0,-1556625,-2340480,1,54806648,-25
2542,2542,0,1,-22365,-129149,0,-1236075,-2445242,1,59296798,-9
2543,2543,0,131,129148,-22365,0,-854468,-2437757,1,57942264,-28
2544,2544,0,16,22364,129148,0,-477737,-2374056,1,48541906,-20
2545,2545,0,4,-129149,22364,0,-240379,-2121075,1,28092902,-12
2546,2546,0,-81,-22365,-129149,0,-147588,-1738374,1,-7454552,-24
2547,2547,0,-73,129148,-22365,0,-270822,-1358460,1,-58117172,-17
2548,2548,0,-131,22364,129148,0,-521139,-1091216,1,-101742166,-30
2549,2549,0,-193,-129149,22364,0,-732466,-946910,1,-99063922,-25
2550,2550,0,10,-22365,-129149,0,-1054745,-1006727,1,-58649658,-10
2551,2551,0,-57,129148,-22365,0,-1325184,-1193145,1,-20805430,-9
2552,2552,0,-6,22364,129148,0,-1517565,-1453699,1,720894,-18
2553,2553,0,2,-129149,22364,0,-1602714,-1706136,1,9611240,-13
2554,2554,0,54,-22365,-129149,0,-1462971,-1774281,1,11709152,-14
2555,2555,0,-53,129148,-22365,0,-1544937,-1926273,1,11005756,-15
2556,2556,0,135,22364,129148,0,-1684555,-1972638,1,9841472,-14
2557,2557,0,-1,-129149,22364,0,-1802850,-1926930,1,9318248,-21
2558,2558,0,-79,-22365,-129149,0,-1831019,-1946958,1,9722908,-16
2559,2559,0,88,129148,-22365,0,-1780923,-2088666,1,10693294,-12
2560,2560,0,-115,22364,129148,0,-1600346,-2306841,1,11607890,-11
2561,2561,0,-18,-129149,22364,0,-1537530,-2398987,1,12348086,-15
2562,2562,0,26,-22365,-129149,0,-1486689,-2413865,1,13355836,-9
2563,2563,0,170,129148,-22365,0,-1500156,-2474494,1,15364932,-10
2564,2564,0,-64,22364,129148,0,-1489043,-2428096,1,19229334,-24
2565,2565,0,-74,-129149,22364,0,-1376315,-2404861,1,25700864,-23
2566,2566,0,-27,-22365,-129149,0,-1246700,-2522181,1,35328394,-11
2567,2567,0,130,129148,-22365,0,-966953,-2494529,1,48440882,-25
2568,2568,0,4,22364,129148,0,-517751,-2407568,1,64428922,-16
2569,2569,0,-27,-129149,22364,0,-117273,-2263740,1,80433772,-16
2570,2570,0,-36,-22365,-129149,0,175164,-2153122,1,89460735,-27
2571,2571,0,-59,129148,-22365,0,469764,-1937662,1,82118200,-18
2572,2572,0,39,22364,129148,0,556037,-1631682,1,52692378,-23
2573,2573,0,-13,-129149,22364,0,517397,-1394003,1,1081340,-22
2574,2574,0,-20,-22365,-129149,0,312661,-1311643,1,-72114244,-21
2575,2575,0,-92,129148,-22365,0,48472,-1478551,1,-152345481,-7
2576,2576,0,51,22364,129148,0,-333887,-1643423,1,-182072538,-20
2577,2577,0,114,-129149,22364,0,-1025052,-1729885,1,-139030014,-26
2578,2578,0,-15,-22365,-129149,0,-1682583,-1775247,1,-83055428,-19
2579,2579,0,72,129148,-22365,0,-2170594,-1839178,1,-45002964,-13
2580,2580,0,-40,22364,129148,0,-2562255,-1865389,1,-21920398,-30
2581,2581,0,83,-129149,22364,0,-2789726,-1934040,1,-6967150,-7
2582,2582,0,28,-22365,-129149,0,-2863857,-2031297,1,4448238,-19
2583,2583,0,5,129148,-22365,0,-2822935,-2088142,1,15235756,-18
2584,2584,0,-35,22364,129148,0,-2430553,-2139562,1,27224784,-17
2585,2585,0,13,-129149,22364,0,-1949157,-2122451,1,40508748,-9
2586,2586,0,59,-22365,-129149,0,-1612196,-2077918,1,52482228,-20
2587,2587,0,99,129148,-22365,0,-1446924,-2128716,1,58584938,-20
2588,2588,0,-15,22364,129148,0,-1271299,-2415602,1,57349092,-11
2589,2589,0,137,-129149,22364,0,-1098085,-2787986,1,52355130,-21
2590,2590,0,-67,-22365,-129149,0,-995754,-2974905,1,47810062,-29
2591,2591,0,7,129148,-22365,0,-651892,-3038328,1,45248872,-28
2592,2592,0,16,22364,129148,0,-423502,-3237781,1,43889838,-3
2593,2593,0,14,-129149,22364,0,-275948,-3103564,1,41306434,-17
2594,2594,0,16,-22365,-129149,0,-63567,-2766952,1,33061923,-12
2595,2595,0,125,129148,-22365,0,79914,-2498611,1,11233992,-27
2596,2596,0,41,22364,129148,0,70573,-2095497,1,-36300697,-15
2597,2597,0,41,-129149,22364,0,-125804,-1643773,1,-111188136,-15
2598,2598,0,-83,-22365,-129149,0,-614060,-1303988,1,-154657356,-15
2599,2599,0,52,129148,-22365,0,-1178425,-1240590,1,-111073424,-10
2600,2600,0,-42,22364,129148,0,-1622255,-1391809,1,-48397470,-12
2601,2601,0,-65,-129149,22364,0,-2049865,-1802437,1,-11053908,-7
2602,2602,0,118,-22365,-129149,0,-2372793,-2310177,1,6483924,-23
2603,2603,0,36,129148,-22365,0,-2527487,-2558022,1,13994690,-17
2604,2604,0,-32,22364,129148,0,-2505868,-2556207,1,17127212,-19
2605,2605,0,-12,-129149,22364,0,-2299745,-2521029,1,18700970,-26
2606,2606,0,23,-22365,-129149,0,-1914854,-2382489,1,20137714,-7
2607,2607,0,38,129148,-22365,0,-1677750,-2283274,1,21654164,-6
2608,2608,0,-29,22364,129148,0,-1544466,-2256425,1,22383112,-15
2609,2609,0,-36,-129149,22364,0,-1502024,-2221045,1,20859556,-12
2610,2610,0,9,-22365,-129149,0,-1453396,-2242882,1,16715404,-25
2611,2611,0,152,129148,-22365,0,-1493890,-2449889,1,10993488,-11
2612,2612,0,6,22364,129148,0,-1488414,-2693850,1,5111782,-11
2613,2613,0,13,-129149,22364,0,-1378054,-2651560,1,20,-19
2614,2614,0,-94,-22365,-129149,0,-1254147,-2332110,1,-3784704,-21
2615,2615,0,53,129148,-22365,0,-1074164,-1887130,1,-5615454,-7
2616,2616,0,-6,22364,129148,0,-958349,-1702662,1,-3690486,-25
2617,2617,0,-7,-129149,22364,0,-902185,-1493162,1,5734236,-21
2618,2618,0,-17,-22365,-129149,0,-705343,-1235175,1,28251670,-22
2619,2619,0,99,129148,-22365,0,-447333,-1103227,1,62386162,-14
2620,2620,0,-25,22364,129148,0,-255086,-1052410,1,77241260,-10
2621,2621,0,-27,-129149,22364,0,-79124,-745548,1,42643828,-7
2622,2622,0,47,-22365,-129149,0,-68355,-804188,1,-9993068,-12
2623,2623,0,-71,129148,-22365,0,-234345,-1179563,1,-47960270,-24
2624,2624,0,41,22364,129148,0,-535783,-1460367,1,-70598710,-19
2625,2625,0,20,-129149,22364,0,-803249,-1681116,1,-83576336,-7
2626,2626,0,96,-22365,-129149,0,-1091031,-1679096,1,-87178692,-25
2627,2627,0,18,129148,-22365,0,-1495268,-1483094,1,-78480246,-11
2628,2628,0,-34,22364,129148,0,-1829719,-1353495,1,-56279066,-29
2629,2629,0,-64,-129149,22364,0,-1979158,-1315115,1,-23340574,-11
2630,2630,0,11,-22365,-129149,0,-2031168,-1369115,1,15104702,-16
2631,2631,0,55,129148,-22365,0,-1972450,-1639911,1,52437178,-15
2632,2632,0,286,22364,129148,0,-1722376,-2059576,1,79888904,-16
2633,2633,0,48,-129149,22364,0,-1577422,-2409799,1,89677452,-14
2634,2634,0,-58,-22365,-129149,0,-1403462,-2844678,1,82216498,-19
2635,2635,0,15,129148,-22365,0,-1143121,-3144026,1,65596482,-24
2636,2636,0,54,22364,129148,0,-812244,-3434482,1,47482214,-8
2637,2637,0,-24,-129149,22364,0,-405172,-3435400,1,30811486,-16
2638,2638,0,16,-22365,-129149,0,-76787,-3120517,1,15141566,-18
2639,2639,0,15,129148,-22365,0,-38098,-2672717,1,-2142056,-21
2640,2640,0,126,22364,129148,0,-219007,-2105861,1,-25908762,-33
2641,2641,0,4,-129149,22364,0,-480863,-1513500,1,-63107058,-22
2642,2642,0,35,-22365,-129149,0,-585805,-1137432,1,-110891452,-21
2643,2643,0,51,129148,-22365,0,-645303,-903556,1,-122785622,-20
2644,2644,0,38,22364,129148,0,-865997,-811668,1,-65989600,-13
2645,2645,0,-37,-129149,22364,0,-1130285,-905748,1,-5929810,-27
2646,2646,0,-15,-22365,-129149,0,-1274621,-1180854,1,16841372,-26
2647,2647,0,17,129148,-22365,0,-1390972,-1484342,1,15443776,-23
2648,2648,0,-14,22364,129148,0,-1609190,-1790556,1,6688742,-14
2649,2649,0,10,-129149,22364,0,-1871222,-2019990,1,-1798138,-19
2650,2650,0,-25,-22365,-129149,0,-2046982,-2069415,1,-7454550,-18
2651,2651,0,22,129148,-22365,0,-2082429,-2055551,1,-8919016,-27
2652,2652,0,46,22364,129148,0,-1971761,-1949326,1,-4575212,-7
