Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_i[31:0],top_i/baseband_j[31:0]
62981,62981,0,1,-12198,-14416
62982,62982,0,1,-20624,-34448
62983,62983,0,1,-32538,-52950
62984,62984,0,1,-44781,-64562
62985,62985,0,1,-54642,-65742
62986,62986,0,1,-60660,-55629
62987,62987,0,1,-62766,-36219
62988,62988,0,1,-61981,-11811
62989,62989,0,1,-59715,12162
62990,62990,0,1,-57046,30462
62991,62991,0,1,-54151,39382
62992,62992,0,1,-50292,37449
62993,62993,0,1,-44196,25643
62994,62994,0,1,-34732,7037
62995,62995,0,1,-21716,-14026
62996,62996,0,1,-6385,-32992
62997,62997,0,1,8516,-46106
62998,62998,0,1,19277,-51201
62999,62999,0,1,22185,-48090
63000,63000,0,1,14706,-38513
63001,63001,0,1,-3557,-25672
63002,63002,0,1,-30409,-13345
63003,63003,0,1,-61310,-5019
63004,63004,0,1,-90400,-3018
63005,63005,0,1,-112025,-7992
63006,63006,0,1,-122205,-18898
63007,63007,0,1,-119702,-33380
63008,63008,0,1,-106275,-48455
63009,63009,0,1,-86099,-61347
63010,63010,0,1,-64504,-70102
63011,63011,0,1,-46438,-73900
63012,63012,0,1,-35132,-73037
63013,63013,0,1,-31406,-68582
63014,63014,0,1,-33775,-61890
63015,63015,0,1,-39195,-54234
63016,63016,0,1,-44176,-46599
63017,63017,0,1,-45958,-39705
63018,63018,0,1,-43289,-34187
63019,63019,0,1,-36675,-30758
63020,63020,0,1,-28114,-30319
63021,63021,0,1,-20384,-33731
63022,63022,0,1,-16117,-41480
63023,63023,0,1,-17113,-53185
63024,63024,0,1,-23778,-67235
63025,63025,0,1,-34988,-80761
63026,63026,0,1,-48336,-89999
63027,63027,0,1,-60759,-91091
63028,63028,0,1,-69317,-81206
63029,63029,0,1,-71973,-59627
63030,63030,0,1,-68179,-28468
63031,63031,0,1,-59101,7309
63032,63032,0,1,-47339,40768
63033,63033,0,1,-36278,64526
63034,63034,0,1,-29203,72675
63035,63035,0,1,-28363,62515
63036,63036,0,1,-34439,35481
63037,63037,0,1,-46308,-3052
63038,63038,0,1,-61442,-45050
63039,63039,0,1,-76600,-81926
63040,63040,0,1,-88660,-106787
63041,63041,0,1,-95333,-116065
63042,63042,0,1,-95582,-110171
63043,63043,0,1,-89627,-92856
63044,63044,0,1,-78617,-69772
63045,63045,0,1,-64056,-46696
63046,63046,0,1,-47455,-27990
63047,63047,0,1,-30046,-15937
63048,63048,0,1,-12750,-10852
63049,63049,0,1,3624,-11852
63050,63050,0,1,18153,-17765
63051,63051,0,1,29594,-27705
63052,63052,0,1,36533,-41059
63053,63053,0,1,37673,-57104
63054,63054,0,1,32328,-74363
63055,63055,0,1,20776,-90306
63056,63056,0,1,4511,-101603
63057,63057,0,1,-13949,-104995
63058,63058,0,1,-31746,-98479
63059,63059,0,1,-46390,-82296
63060,63060,0,1,-56570,-59290
63061,63061,0,1,-62550,-34403
63062,63062,0,1,-66072,-13256
63063,63063,0,1,-69651,-449
63064,63064,0,1,-75613,1926
63065,63065,0,1,-85181,-5015
63066,63066,0,1,-97863,-17366
63067,63067,0,1,-111468,-29791
63068,63068,0,1,-122779,-37456
63069,63069,0,1,-128591,-37699
63070,63070,0,1,-126795,-30957
63071,63071,0,1,-117028,-20594
63072,63072,0,1,-100777,-11711
63073,63073,0,1,-80904,-9266
63074,63074,0,1,-60767,-16349
63075,63075,0,1,-43324,-33117
63076,63076,0,1,-30473,-56712
63077,63077,0,1,-22899,-82241
63078,63078,0,1,-20258,-104372
63079,63079,0,1,-21525,-118973
63080,63080,0,1,-25441,-124218
63081,63081,0,1,-30650,-120794
63082,63082,0,1,-35819,-111234
63083,63083,0,1,-39645,-98820
63084,63084,0,1,-40930,-86360
63085,63085,0,1,-38778,-75470
63086,63086,0,1,-32958,-66547
63087,63087,0,1,-24029,-59240
63088,63088,0,1,-13491,-53260
63089,63089,0,1,-3441,-48956
63090,63090,0,1,3997,-47462
63091,63091,0,1,7253,-50224
63092,63092,0,1,5804,-58225
63093,63093,0,1,341,-71176
63094,63094,0,1,-7441,-87090
63095,63095,0,1,-15432,-102533
63096,63096,0,1,-21696,-113426
63097,63097,0,1,-25016,-116259
63098,63098,0,1,-25144,-109156
63099,63099,0,1,-22738,-92545
63100,63100,0,1,-19087,-69127
63101,63101,0,1,-15679,-43134
63102,63102,0,1,-13837,-19197
63103,63103,0,1,-14377,-1128
63104,63104,0,1,-17479,9006
63105,63105,0,1,-22654,11243
63106,63106,0,1,-28864,7499
63107,63107,0,1,-34695,821
63108,63108,0,1,-38682,-5546
63109,63109,0,1,-39696,-9158
63110,63110,0,1,-37318,-8925
63111,63111,0,1,-32069,-5270
63112,63112,0,1,-25410,123
63113,63113,0,1,-19429,4937
63114,63114,0,1,-16294,7065
63115,63115,0,1,-17536,5261
63116,63116,0,1,-23526,-494
63117,63117,0,1,-33178,-8910
63118,63118,0,1,-44239,-17808
63119,63119,0,1,-53909,-24755
63120,63120,0,1,-59742,-27821
63121,63121,0,1,-60453,-26168
63122,63122,0,1,-56267,-20389
63123,63123,0,1,-48856,-12370
63124,63124,0,1,-40639,-4836
63125,63125,0,1,-33845,-608
63126,63126,0,1,-29653,-1768
63127,63127,0,1,-27783,-9039
63128,63128,0,1,-26637,-21448
63129,63129,0,1,-24049,-36435
63130,63130,0,1,-18391,-50375
63131,63131,0,1,-9381,-59417
63132,63132,0,1,1463,-60468
63133,63133,0,1,11231,-52011
63134,63134,0,1,16625,-34575
63135,63135,0,1,15312,-10736
63136,63136,0,1,7059,15341
63137,63137,0,1,-5871,38885
63138,63138,0,1,-19170,55529
63139,63139,0,1,-27804,62340
63140,63140,0,1,-27635,58402
63141,63141,0,1,-16886,44929
63142,63142,0,1,3167,24917
63143,63143,0,1,28499,2322
63144,63144,0,1,53536,-18880
63145,63145,0,1,72824,-35603
63146,63146,0,1,82549,-46198
63147,63147,0,1,81410,-50634
63148,63148,0,1,70544,-50321
63149,63149,0,1,52743,-47557
63150,63150,0,1,31181,-44867
63151,63151,0,1,8365,-44430
63152,63152,0,1,-14398,-47560
63153,63153,0,1,-36822,-54496
63154,63154,0,1,-58966,-64415
63155,63155,0,1,-80417,-75621
63156,63156,0,1,-99795,-85937
63157,63157,0,1,-114869,-93251
63158,63158,0,1,-123184,-95945
63159,63159,0,1,-123055,-93274
63160,63160,0,1,-114451,-85584
63161,63161,0,1,-99344,-74228
63162,63162,0,1,-81327,-61214
63163,63163,0,1,-64594,-48739
63164,63164,0,1,-52590,-38610
63165,63165,0,1,-46910,-31796
63166,63166,0,1,-46682,-28218
63167,63167,0,1,-48882,-26809
63168,63168,0,1,-49372,-26048
63169,63169,0,1,-44418,-24606
63170,63170,0,1,-32023,-21844
63171,63171,0,1,-12840,-18230
63172,63172,0,1,9890,-15275
63173,63173,0,1,31090,-14956
63174,63174,0,1,45280,-18992
63175,63175,0,1,48175,-27984
63176,63176,0,1,37839,-40922
63177,63177,0,1,15262,-55232
63178,63178,0,1,-15890,-67325
63179,63179,0,1,-50194,-73564
63180,63180,0,1,-81718,-71390
63181,63181,0,1,-105323,-60145
63182,63182,0,1,-117580,-41396
63183,63183,0,1,-117296,-18554
63184,63184,0,1,-105560,3875
63185,63185,0,1,-85409,21343
63186,63186,0,1,-61145,30219
63187,63187,0,1,-37544,28499
63188,63188,0,1,-18950,16115
63189,63189,0,1,-8473,-5100
63190,63190,0,1,-7266,-31641
63191,63191,0,1,-14203,-58842
63192,63192,0,1,-26111,-81504
63193,63193,0,1,-38451,-94792
63194,63194,0,1,-46520,-95209
63195,63195,0,1,-46751,-81600
63196,63196,0,1,-37831,-55773
63197,63197,0,1,-21204,-22487
63198,63198,0,1,-739,11373
63199,63199,0,1,18349,38457
63200,63200,0,1,30991,52829
63201,63201,0,1,33731,51702
63202,63202,0,1,25669,36268
63203,63203,0,1,8563,11280
63204,63204,0,1,-13820,-16477
63205,63205,0,1,-36957,-40367
63206,63206,0,1,-56846,-55922
63207,63207,0,1,-70963,-61910
63208,63208,0,1,-78551,-60214
63209,63209,0,1,-80434,-54666
63210,63210,0,1,-78255,-49244
63211,63211,0,1,-73722,-46450
63212,63212,0,1,-68072,-46628
63213,63213,0,1,-61879,-48303
63214,63214,0,1,-55183,-49198
63215,63215,0,1,-47896,-47581
63216,63216,0,1,-40160,-43197
63217,63217,0,1,-32576,-37328
63218,63218,0,1,-26141,-32142
63219,63219,0,1,-21976,-29569
63220,63220,0,1,-21001,-30309
63221,63221,0,1,-23586,-33460
63222,63222,0,1,-29334,-36888
63223,63223,0,1,-37082,-38161
63224,63224,0,1,-45089,-35639
63225,63225,0,1,-51402,-29220
63226,63226,0,1,-54311,-20521
63227,63227,0,1,-52759,-12234
63228,63228,0,1,-46785,-7262
63229,63229,0,1,-37612,-7703
63230,63230,0,1,-27523,-14194
63231,63231,0,1,-19371,-25758
63232,63232,0,1,-15854,-40153
63233,63233,0,1,-18773,-54471
63234,63234,0,1,-28401,-65931
63235,63235,0,1,-43163,-72375
63236,63236,0,1,-59906,-72686
63237,63237,0,1,-74563,-66952
63238,63238,0,1,-83118,-56312
63239,63239,0,1,-82636,-42817
63240,63240,0,1,-71998,-29035
63241,63241,0,1,-52243,-17727
63242,63242,0,1,-26309,-11337
63243,63243,0,1,1722,-11521
63244,63244,0,1,27477,-18814
63245,63245,0,1,47199,-32393
63246,63246,0,1,58335,-50171
63247,63247,0,1,59768,-69083
63248,63248,0,1,51728,-85678
63249,63249,0,1,35508,-96743
63250,63250,0,1,13145,-100013
63251,63251,0,1,-12826,-94611
63252,63252,0,1,-39495,-81211
63253,63253,0,1,-63798,-61934
63254,63254,0,1,-82751,-39846
63255,63255,0,1,-93904,-18216
63256,63256,0,1,-95852,210
63257,63257,0,1,-88693,13799
63258,63258,0,1,-74245,22253
63259,63259,0,1,-55726,26400
63260,63260,0,1,-37035,27650
63261,63261,0,1,-21792,27258
63262,63262,0,1,-12381,25758
63263,63263,0,1,-9378,22693
63264,63264,0,1,-11584,16862
63265,63265,0,1,-16610,6892
63266,63266,0,1,-21817,-7922
63267,63267,0,1,-25197,-27027
63268,63268,0,1,-25930,-48358
63269,63269,0,1,-24412,-68638
63270,63270,0,1,-21811,-84177
63271,63271,0,1,-19395,-91795
63272,63272,0,1,-17970,-89680
63273,63273,0,1,-17644,-77878
63274,63274,0,1,-18014,-58289
63275,63275,0,1,-18600,-34127
63276,63276,0,1,-19235,-9196
63277,63277,0,1,-20264,12891
63278,63278,0,1,-22340,29248
63279,63279,0,1,-25881,38138
63280,63280,0,1,-30659,38961
63281,63281,0,1,-35582,32148
63282,63282,0,1,-38887,18901
63283,63283,0,1,-38809,926
63284,63284,0,1,-34355,-19775
63285,63285,0,1,-25935,-41192
63286,63286,0,1,-15471,-61444
63287,63287,0,1,-5909,-78945
63288,63288,0,1,-261,-92431
63289,63289,0,1,-489,-100987
63290,63290,0,1,-6673,-103963
63291,63291,0,1,-16697,-100979
63292,63292,0,1,-26746,-91905
63293,63293,0,1,-32396,-77000
63294,63294,0,1,-29970,-57209
63295,63295,0,1,-17751,-34322
63296,63296,0,1,3346,-11073
63297,63297,0,1,29813,9148
63298,63298,0,1,56423,22799
63299,63299,0,1,77545,27033
63300,63300,0,1,88611,20535
63301,63301,0,1,87258,4082
63302,63302,0,1,73899,-19356
63303,63303,0,1,51479,-45163
63304,63304,0,1,24625,-68127
63305,63305,0,1,-1584,-83785
63306,63306,0,1,-22910,-89571
63307,63307,0,1,-36841,-85460
63308,63308,0,1,-42947,-73807
63309,63309,0,1,-42660,-58571
63310,63310,0,1,-38611,-43991
63311,63311,0,1,-33675,-33326
63312,63312,0,1,-30179,-28039
63313,63313,0,1,-29397,-27732
63314,63314,0,1,-31356,-30705
63315,63315,0,1,-34961,-34992
63316,63316,0,1,-38483,-39303
63317,63317,0,1,-40114,-43537
63318,63318,0,1,-38556,-48646
63319,63319,0,1,-33443,-55931
63320,63320,0,1,-25647,-66048
63321,63321,0,1,-17192,-78252
63322,63322,0,1,-10818,-90203
63323,63323,0,1,-9333,-98509
63324,63324,0,1,-14771,-99747
63325,63325,0,1,-27631,-91660
63326,63326,0,1,-46495,-74120
63327,63327,0,1,-68134,-49340
63328,63328,0,1,-88166,-21440
63329,63329,0,1,-102148,4591
63330,63330,0,1,-106702,24097
63331,63331,0,1,-100433,33728
63332,63332,0,1,-84225,32051
63333,63333,0,1,-60981,19577
63334,63334,0,1,-34809,-1515
63335,63335,0,1,-10043,-27936
63336,63336,0,1,9621,-55735
63337,63337,0,1,21709,-80819
63338,63338,0,1,25126,-99431
63339,63339,0,1,20120,-108696
63340,63340,0,1,8042,-107124
63341,63341,0,1,-8782,-95120
63342,63342,0,1,-27336,-75157
63343,63343,0,1,-44292,-51449
63344,63344,0,1,-56478,-29093
63345,63345,0,1,-61676,-12777
63346,63346,0,1,-59311,-5536
63347,63347,0,1,-50869,-7845
63348,63348,0,1,-39702,-17499
63349,63349,0,1,-30236,-30366
63350,63350,0,1,-26638,-41812
63351,63351,0,1,-31430,-48279
63352,63352,0,1,-44564,-48520
63353,63353,0,1,-63302,-43939
63354,63354,0,1,-83119,-37999
63355,63355,0,1,-99157,-34805
63356,63356,0,1,-107813,-37456
63357,63357,0,1,-107813,-46721
63358,63358,0,1,-100470,-60586
63359,63359,0,1,-88918,-74875
63360,63360,0,1,-76821,-84807
63361,63361,0,1,-66976,-86715
63362,63362,0,1,-60435,-79548
63363,63363,0,1,-56299,-65483
63364,63364,0,1,-52350,-49314
63365,63365,0,1,-46139,-36838
63366,63366,0,1,-36043,-32951
63367,63367,0,1,-22040,-39895
63368,63368,0,1,-5818,-56540
63369,63369,0,1,9662,-78755
63370,63370,0,1,21066,-100890
63371,63371,0,1,25608,-117721
63372,63372,0,1,21844,-126153
63373,63373,0,1,10091,-125983
63374,63374,0,1,-7588,-119689
63375,63375,0,1,-27866,-111107
63376,63376,0,1,-46843,-103703
63377,63377,0,1,-60999,-99175
63378,63378,0,1,-67989,-96904
63379,63379,0,1,-67211,-94410
63380,63380,0,1,-59833,-88672
63381,63381,0,1,-48409,-77693
63382,63382,0,1,-36088,-61611
63383,63383,0,1,-25617,-42931
63384,63384,0,1,-18577,-25741
63385,63385,0,1,-15147,-14249
63386,63386,0,1,-14413,-11245
63387,63387,0,1,-15051,-17063
63388,63388,0,1,-16260,-29429
63389,63389,0,1,-18267,-44220
63390,63390,0,1,-22336,-56800
63391,63391,0,1,-30131,-63437
63392,63392,0,1,-42660,-62297
63393,63393,0,1,-59393,-53742
63394,63394,0,1,-77814,-39932
63395,63395,0,1,-93915,-24047
63396,63396,0,1,-103359,-9379
63397,63397,0,1,-103048,1354
63398,63398,0,1,-92419,6387
63399,63399,0,1,-73973,4921
63400,63400,0,1,-52736,-2878
63401,63401,0,1,-34742,-16005
63402,63402,0,1,-25126,-32664
63403,63403,0,1,-26402,-50314
63404,63404,0,1,-37655,-65954
63405,63405,0,1,-54810,-76548
63406,63406,0,1,-71960,-79706
63407,63407,0,1,-83260,-74316
63408,63408,0,1,-84766,-61040
63409,63409,0,1,-75541,-42363
63410,63410,0,1,-57783,-22115
63411,63411,0,1,-35956,-4580
63412,63412,0,1,-15255,6565
63413,63413,0,1,-62,9198
63414,63414,0,1,7273,3231
63415,63415,0,1,6828,-9532
63416,63416,0,1,747,-25980
63417,63417,0,1,-7707,-42678
63418,63418,0,1,-15307,-56711
63419,63419,0,1,-19898,-66299
63420,63420,0,1,-20925,-70891
63421,63421,0,1,-19480,-70860
63422,63422,0,1,-17801,-67036
63423,63423,0,1,-18516,-60229
63424,63424,0,1,-23729,-51022
63425,63425,0,1,-34328,-39942
63426,63426,0,1,-49577,-27645
63427,63427,0,1,-67223,-15241
63428,63428,0,1,-83924,-4301
63429,63429,0,1,-96092,3482
63430,63430,0,1,-100838,6885
63431,63431,0,1,-96707,5620
63432,63432,0,1,-84237,668
63433,63433,0,1,-65858,-5968
63434,63434,0,1,-45374,-11915
63435,63435,0,1,-26999,-15229
63436,63436,0,1,-14359,-15198
63437,63437,0,1,-9645,-12499
63438,63438,0,1,-13214,-8891
63439,63439,0,1,-23642,-6498
63440,63440,0,1,-38232,-6922
63441,63441,0,1,-53735,-10575
63442,63442,0,1,-66975,-16637
63443,63443,0,1,-75367,-23552
63444,63444,0,1,-77191,-29701
63445,63445,0,1,-71757,-34207
63446,63446,0,1,-59429,-37177
63447,63447,0,1,-41692,-39562
63448,63448,0,1,-21155,-42454
63449,63449,0,1,-1250,-46397
63450,63450,0,1,14144,-50954
63451,63451,0,1,21601,-54812
63452,63452,0,1,18980,-56349
63453,63453,0,1,6195,-54461
63454,63454,0,1,-14482,-49254
63455,63455,0,1,-38799,-42190
63456,63456,0,1,-61487,-35682
63457,63457,0,1,-77544,-32210
63458,63458,0,1,-83555,-33370
63459,63459,0,1,-78483,-39233
63460,63460,0,1,-63825,-48376
63461,63461,0,1,-43081,-58366
63462,63462,0,1,-20783,-66674
63463,63463,0,1,-1440,-71557
63464,63464,0,1,11366,-72514
63465,63465,0,1,15523,-70216
63466,63466,0,1,10637,-65968
63467,63467,0,1,-1996,-61007
63468,63468,0,1,-19609,-55941
63469,63469,0,1,-38314,-50646
63470,63470,0,1,-53681,-44561
63471,63471,0,1,-61534,-37341
63472,63472,0,1,-58941,-29406
63473,63473,0,1,-45168,-22175
63474,63474,0,1,-22223,-17785
63475,63475,0,1,5272,-18384
63476,63476,0,1,31029,-25177
63477,63477,0,1,48691,-37773
63478,63478,0,1,53618,-53989
63479,63479,0,1,44320,-70313
63480,63480,0,1,22924,-82926
63481,63481,0,1,-5396,-88935
63482,63482,0,1,-34018,-87363
63483,63483,0,1,-56759,-79516
63484,63484,0,1,-69592,-68619
63485,63485,0,1,-71428,-58714
63486,63486,0,1,-63992,-53322
63487,63487,0,1,-50773,-54265
63488,63488,0,1,-35586,-61147
63489,63489,0,1,-21385,-71538
63490,63490,0,1,-9669,-81942
63491,63491,0,1,-686,-89048
63492,63492,0,1,5893,-90836
63493,63493,0,1,10128,-87157
63494,63494,0,1,11330,-79558
63495,63495,0,1,8158,-70525
63496,63496,0,1,-737,-62440
63497,63497,0,1,-15756,-56697
63498,63498,0,1,-35647,-53300
63499,63499,0,1,-57305,-51140
63500,63500,0,1,-76340,-48683
63501,63501,0,1,-88200,-44860
63502,63502,0,1,-89606,-39681
63503,63503,0,1,-79712,-34303
63504,63504,0,1,-60576,-30708
63505,63505,0,1,-36796,-30864
63506,63506,0,1,-14395,-35899
63507,63507,0,1,851,-45580
63508,63508,0,1,4977,-58332
63509,63509,0,1,-3104,-71652
63510,63510,0,1,-21366,-82928
63511,63511,0,1,-45245,-90230
63512,63512,0,1,-68956,-92899
63513,63513,0,1,-87083,-91585
63514,63514,0,1,-95887,-87850
63515,63515,0,1,-94182,-83489
63516,63516,0,1,-83421,-79837
63517,63517,0,1,-67116,-77256
63518,63518,0,1,-49733,-75141
63519,63519,0,1,-35459,-72351
63520,63520,0,1,-27174,-67788
63521,63521,0,1,-25867,-61082
63522,63522,0,1,-30548,-52934
63523,63523,0,1,-38808,-44997
63524,63524,0,1,-47683,-39359
63525,63525,0,1,-54492,-37768
63526,63526,0,1,-57567,-40901
63527,63527,0,1,-56584,-47983
63528,63528,0,1,-52441,-56963
63529,63529,0,1,-46700,-65104
63530,63530,0,1,-40960,-69948
63531,63531,0,1,-36255,-70164
63532,63532,0,1,-32796,-65946
63533,63533,0,1,-30017,-58881
63534,63534,0,1,-27044,-51302
63535,63535,0,1,-23278,-45273
63536,63536,0,1,-18813,-41808
63537,63537,0,1,-14555,-40499
63538,63538,0,1,-11941,-39761
63539,63539,0,1,-12354,-37587
63540,63540,0,1,-16456,-32514
63541,63541,0,1,-23804,-24365
63542,63542,0,1,-32863,-14443
63543,63543,0,1,-41482,-5143
63544,63544,0,1,-47571,1001
63545,63545,0,1,-49824,2305
63546,63546,0,1,-48095,-1290
63547,63547,0,1,-43398,-8077
63548,63548,0,1,-37416,-15146
63549,63549,0,1,-31911,-19440
63550,63550,0,1,-28159,-18965
63551,63551,0,1,-26701,-13588
63552,63552,0,1,-27435,-5269
63553,63553,0,1,-29938,2482
63554,63554,0,1,-33805,5794
63555,63555,0,1,-38901,1789
63556,63556,0,1,-45264,-10376
63557,63557,0,1,-52762,-29018
63558,63558,0,1,-60863,-50323
63559,63559,0,1,-68462,-69496
63560,63560,0,1,-73964,-82186
63561,63561,0,1,-75724,-85843
63562,63562,0,1,-72494,-80435
63563,63563,0,1,-63904,-68420
63564,63564,0,1,-50789,-53887
63565,63565,0,1,-35037,-41247
63566,63566,0,1,-19253,-33904
63567,63567,0,1,-6228,-33433
63568,63568,0,1,1692,-39360
63569,63569,0,1,3075,-49646
63570,63570,0,1,-2285,-61607
63571,63571,0,1,-13408,-72861
63572,63572,0,1,-28338,-81939
63573,63573,0,1,-44586,-88434
63574,63574,0,1,-59664,-92680
63575,63575,0,1,-71586,-95146
63576,63576,0,1,-79253,-95987
63577,63577,0,1,-82513,-94888
63578,63578,0,1,-82028,-91285
63579,63579,0,1,-78879,-84854
63580,63580,0,1,-74142,-75955
63581,63581,0,1,-68559,-65830
63582,63582,0,1,-62455,-56423
63583,63583,0,1,-55963,-49830
63584,63584,0,1,-49354,-47689
63585,63585,0,1,-43355,-50577
63586,63586,0,1,-39148,-57831
63587,63587,0,1,-38126,-67730
63588,63588,0,1,-41291,-77908
63589,63589,0,1,-48700,-85969
63590,63590,0,1,-59110,-89939
63591,63591,0,1,-70090,-88695
63592,63592,0,1,-78707,-82004
63593,63593,0,1,-82440,-70505
63594,63594,0,1,-80088,-55611
63595,63595,0,1,-72349,-39335
63596,63596,0,1,-61768,-24159
63597,63597,0,1,-51980,-12683
63598,63598,0,1,-46576,-7271
63599,63599,0,1,-48016,-9515
63600,63600,0,1,-56835,-19762
63601,63601,0,1,-71531,-36771
63602,63602,0,1,-89056,-57746
63603,63603,0,1,-105755,-78780
63604,63604,0,1,-118350,-95612
63605,63605,0,1,-124707,-104621
63606,63606,0,1,-124118,-103686
63607,63607,0,1,-117173,-92780
63608,63608,0,1,-105344,-73984
63609,63609,0,1,-90423,-51059
63610,63610,0,1,-74202,-28550
63611,63611,0,1,-58269,-10725
63612,63612,0,1,-44073,-585
63613,63613,0,1,-32912,729
63614,63614,0,1,-25918,-5874
63615,63615,0,1,-23872,-17815
63616,63616,0,1,-26894,-31598
63617,63617,0,1,-34222,-43714
63618,63618,0,1,-44221,-51496
63619,63619,0,1,-54684,-53686
63620,63620,0,1,-63499,-50555
63621,63621,0,1,-69300,-43649
63622,63622,0,1,-71917,-35183
63623,63623,0,1,-72495,-27338
63624,63624,0,1,-73063,-21663
63625,63625,0,1,-75651,-18717
63626,63626,0,1,-81453,-18096
63627,63627,0,1,-90171,-18730
63628,63628,0,1,-99973,-19453
63629,63629,0,1,-108129,-19470
63630,63630,0,1,-111993,-18748
63631,63631,0,1,-110025,-17990
63632,63632,0,1,-102457,-18404
63633,63633,0,1,-91246,-21225
63634,63634,0,1,-79225,-27130
63635,63635,0,1,-68983,-35863
63636,63636,0,1,-61759,-46178
63637,63637,0,1,-56939,-56076
63638,63638,0,1,-52382,-63372
63639,63639,0,1,-45429,-66460
63640,63640,0,1,-34245,-64820
63641,63641,0,1,-18879,-59252
63642,63642,0,1,-1645,-51740
63643,63643,0,1,13490,-44823
63644,63644,0,1,22189,-40900
63645,63645,0,1,21370,-41432
63646,63646,0,1,10434,-46573
63647,63647,0,1,-8333,-55094
63648,63648,0,1,-30310,-64734
63649,63649,0,1,-49967,-72789
63650,63650,0,1,-62486,-76806
63651,63651,0,1,-65140,-75158
63652,63652,0,1,-57923,-67371
63653,63653,0,1,-43196,-54237
63654,63654,0,1,-24696,-37563
63655,63655,0,1,-6228,-19893
63656,63656,0,1,9397,-4081
63657,63657,0,1,20880,7146
63658,63658,0,1,28235,11694
63659,63659,0,1,32143,8456
63660,63660,0,1,33178,-2376
63661,63661,0,1,31274,-19248
63662,63662,0,1,25697,-39396
63663,63663,0,1,15496,-59373
63664,63664,0,1,245,-75725
63665,63665,0,1,-19328,-85685
63666,63666,0,1,-41078,-87766
63667,63667,0,1,-61816,-82004
63668,63668,0,1,-78089,-69881
63669,63669,0,1,-87230,-53882
63670,63670,0,1,-88201,-36878
63671,63671,0,1,-81912,-21569
63672,63672,0,1,-70895,-9984
63673,63673,0,1,-58475,-3206
63674,63674,0,1,-47729,-1493
63675,63675,0,1,-40604,-4431
63676,63676,0,1,-37503,-11265
63677,63677,0,1,-37456,-21172
63678,63678,0,1,-38719,-33441
63679,63679,0,1,-39638,-47474
63680,63680,0,1,-39265,-62642
63681,63681,0,1,-37677,-78107
63682,63682,0,1,-35714,-92583
63683,63683,0,1,-34531,-104239
63684,63684,0,1,-34931,-110924
63685,63685,0,1,-36932,-110633
63686,63686,0,1,-39744,-102147
63687,63687,0,1,-41996,-85758
63688,63688,0,1,-42309,-63645
63689,63689,0,1,-39818,-39758
63690,63690,0,1,-34606,-19089
63691,63691,0,1,-27755,-6350
63692,63692,0,1,-21141,-4578
63693,63693,0,1,-16902,-13949
63694,63694,0,1,-16821,-31400
63695,63695,0,1,-21854,-51206
63696,63696,0,1,-31692,-66463
63697,63697,0,1,-44830,-71041
63698,63698,0,1,-58922,-61545
63699,63699,0,1,-71358,-38479
63700,63700,0,1,-79954,-6300
63701,63701,0,1,-83530,27599
63702,63702,0,1,-82199,54932
63703,63703,0,1,-77185,68791
63704,63704,0,1,-70317,65533
63705,63705,0,1,-63311,45819
63706,63706,0,1,-57159,14493
63707,63707,0,1,-51898,-20770
63708,63708,0,1,-46766,-51527
63709,63709,0,1,-40852,-70809
63710,63710,0,1,-33756,-74895
63711,63711,0,1,-26041,-64232
63712,63712,0,1,-19212,-43132
63713,63713,0,1,-15068,-18379
63714,63714,0,1,-14828,2802
63715,63715,0,1,-18335,14776
63716,63716,0,1,-23783,14974
63717,63717,0,1,-28170,4375
63718,63718,0,1,-28309,-13247
63719,63719,0,1,-22193,-32764
63720,63720,0,1,-10016,-49479
63721,63721,0,1,5531,-60488
63722,63722,0,1,19900,-65246
63723,63723,0,1,27987,-65117
63724,63724,0,1,25742,-62295
63725,63725,0,1,11539,-58616
63726,63726,0,1,-13299,-54767
63727,63727,0,1,-44802,-50190
63728,63728,0,1,-77396,-43897
63729,63729,0,1,-105355,-35495
63730,63730,0,1,-124096,-26072
63731,63731,0,1,-131034,-18329
63732,63732,0,1,-125827,-15824
63733,63733,0,1,-110103,-21628
63734,63734,0,1,-86928,-36811
63735,63735,0,1,-60101,-59561
63736,63736,0,1,-33557,-85270
63737,63737,0,1,-10789,-107736
63738,63738,0,1,5497,-120951
63739,63739,0,1,13754,-121022
63740,63740,0,1,13755,-107357
63741,63741,0,1,6577,-82888
63742,63742,0,1,-5594,-53184
63743,63743,0,1,-19926,-24792
63744,63744,0,1,-33473,-3452
63745,63745,0,1,-43661,7304
63746,63746,0,1,-48740,6828
63747,63747,0,1,-47931,-2825
63748,63748,0,1,-41433,-17674
63749,63749,0,1,-30367,-33005
63750,63750,0,1,-16551,-44503
63751,63751,0,1,-2362,-49146
63752,63752,0,1,9472,-45680
63753,63753,0,1,16169,-34758
63754,63754,0,1,15328,-18691
63755,63755,0,1,5465,-818
63756,63756,0,1,-13492,15294
63757,63757,0,1,-39863,26727
63758,63758,0,1,-70269,31954
63759,63759,0,1,-100124,31210
63760,63760,0,1,-124483,26405
63761,63761,0,1,-139134,20487
63762,63762,0,1,-141552,16476
63763,63763,0,1,-131589,16397
63764,63764,0,1,-111597,20573
63765,63765,0,1,-85962,27460
63766,63766,0,1,-60143,34186
63767,63767,0,1,-39545,37590
